Datum Zeit,Collmberg O3
,µg/m³
01-08-09 00:00,80
31-07-09 23:00,88
31-07-09 22:00,89
31-07-09 21:00,87
31-07-09 20:00,85
31-07-09 19:00,84
31-07-09 18:00,83
31-07-09 17:00,85
31-07-09 16:00,87
31-07-09 15:00,83
31-07-09 14:00,81
31-07-09 13:00,80
31-07-09 12:00,73
31-07-09 11:00,67
31-07-09 10:00,61
31-07-09 09:00,56
31-07-09 08:00,53
31-07-09 07:00,56
31-07-09 06:00,57
31-07-09 05:00,59
31-07-09 04:00,55
31-07-09 03:00,56
31-07-09 02:00,63
31-07-09 01:00,67
31-07-09 00:00,72
30-07-09 23:00,78
30-07-09 22:00,80
30-07-09 21:00,80
30-07-09 20:00,85
30-07-09 19:00,86
30-07-09 18:00,89
30-07-09 17:00,89
30-07-09 16:00,89
30-07-09 15:00,91
30-07-09 14:00,95
30-07-09 13:00,98
30-07-09 12:00,101
30-07-09 11:00,102
30-07-09 10:00,80
30-07-09 09:00,79
30-07-09 08:00,78
30-07-09 07:00,68
30-07-09 06:00,70
30-07-09 05:00,69
30-07-09 04:00,68
30-07-09 03:00,71
30-07-09 02:00,74
30-07-09 01:00,76
30-07-09 00:00,80
29-07-09 23:00,78
29-07-09 22:00,88
29-07-09 21:00,102
29-07-09 20:00,109
29-07-09 19:00,115
29-07-09 18:00,121
29-07-09 17:00,118
29-07-09 16:00,116
29-07-09 15:00,113
29-07-09 14:00,110
29-07-09 13:00,104
29-07-09 12:00,93
29-07-09 11:00,83
29-07-09 10:00,74
29-07-09 09:00,50
29-07-09 08:00,38
29-07-09 07:00,59
29-07-09 06:00,62
29-07-09 05:00,64
29-07-09 04:00,66
29-07-09 03:00,64
29-07-09 02:00,88
29-07-09 01:00,85
29-07-09 00:00,81
28-07-09 23:00,82
28-07-09 22:00,87
28-07-09 21:00,95
28-07-09 20:00,93
28-07-09 19:00,89
28-07-09 18:00,90
28-07-09 17:00,87
28-07-09 16:00,86
28-07-09 15:00,88
28-07-09 14:00,85
28-07-09 13:00,78
28-07-09 12:00,74
28-07-09 11:00,66
28-07-09 10:00,63
28-07-09 09:00,55
28-07-09 08:00,46
28-07-09 07:00,53
28-07-09 06:00,63
28-07-09 05:00,76
28-07-09 04:00,85
28-07-09 03:00,90
28-07-09 02:00,93
28-07-09 01:00,95
28-07-09 00:00,90
27-07-09 23:00,91
27-07-09 22:00,96
27-07-09 21:00,98
27-07-09 20:00,92
27-07-09 19:00,92
27-07-09 18:00,99
27-07-09 17:00,100
27-07-09 16:00,102
27-07-09 15:00,102
27-07-09 14:00,100
27-07-09 13:00,98
27-07-09 12:00,94
27-07-09 11:00,83
27-07-09 10:00,68
27-07-09 09:00,59
27-07-09 08:00,51
27-07-09 07:00,55
27-07-09 06:00,47
27-07-09 05:00,58
27-07-09 04:00,68
27-07-09 03:00,73
27-07-09 02:00,74
27-07-09 01:00,73
27-07-09 00:00,77
26-07-09 23:00,84
26-07-09 22:00,85
26-07-09 21:00,83
26-07-09 20:00,89
26-07-09 19:00,87
26-07-09 18:00,86
26-07-09 17:00,82
26-07-09 16:00,82
26-07-09 15:00,80
26-07-09 14:00,77
26-07-09 13:00,74
26-07-09 12:00,69
26-07-09 11:00,64
26-07-09 10:00,56
26-07-09 09:00,46
26-07-09 08:00,33
26-07-09 07:00,28
26-07-09 06:00,33
26-07-09 05:00,39
26-07-09 04:00,39
26-07-09 03:00,39
26-07-09 02:00,40
26-07-09 01:00,43
26-07-09 00:00,45
25-07-09 23:00,51
25-07-09 22:00,52
25-07-09 21:00,56
25-07-09 20:00,60
25-07-09 19:00,57
25-07-09 18:00,57
25-07-09 17:00,62
25-07-09 16:00,64
25-07-09 15:00,62
25-07-09 14:00,59
25-07-09 13:00,59
25-07-09 12:00,58
25-07-09 11:00,50
25-07-09 10:00,41
25-07-09 09:00,36
25-07-09 08:00,38
25-07-09 07:00,39
25-07-09 06:00,41
25-07-09 05:00,37
25-07-09 04:00,35
25-07-09 03:00,47
25-07-09 02:00,43
25-07-09 01:00,42
25-07-09 00:00,49
24-07-09 23:00,49
24-07-09 22:00,49
24-07-09 21:00,54
24-07-09 20:00,56
24-07-09 19:00,60
24-07-09 18:00,77
24-07-09 17:00,78
24-07-09 16:00,67
24-07-09 15:00,59
24-07-09 14:00,59
24-07-09 13:00,62
24-07-09 12:00,60
24-07-09 11:00,51
24-07-09 10:00,43
24-07-09 09:00,41
24-07-09 08:00,40
24-07-09 07:00,42
24-07-09 06:00,38
24-07-09 05:00,47
24-07-09 04:00,49
24-07-09 03:00,45
