Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-07-09,9.39
30-07-09,
29-07-09,8.55
28-07-09,
27-07-09,9.51
26-07-09,
25-07-09,5.94
24-07-09,
23-07-09,11.76
22-07-09,
21-07-09,8.24
20-07-09,
19-07-09,4.64
18-07-09,
17-07-09,13.74
16-07-09,
15-07-09,9.28
14-07-09,
13-07-09,9.46
12-07-09,
11-07-09,6.35
10-07-09,
09-07-09,8.38
08-07-09,
07-07-09,8.70
06-07-09,
05-07-09,11.42
04-07-09,
03-07-09,14.92
02-07-09,
01-07-09,15.98

