Datum Zeit,Collmberg PM10
,µg/m³
31-07-09,10
30-07-09,13
29-07-09,14
28-07-09,8
27-07-09,10
26-07-09,8
25-07-09,8
24-07-09,6
23-07-09,16
22-07-09,12
21-07-09,8
20-07-09,8
19-07-09,8
18-07-09,8
17-07-09,16
16-07-09,16
15-07-09,7
14-07-09,9
13-07-09,9
12-07-09,6
11-07-09,8
10-07-09,8
09-07-09,10
08-07-09,9
07-07-09,9
06-07-09,12
05-07-09,11
04-07-09,20
03-07-09,17
02-07-09,15
01-07-09,16

