Datum Zeit,Glauchau PM10
,µg/m³
31-07-09,
30-07-09,
29-07-09,
28-07-09,
27-07-09,
26-07-09,
25-07-09,
24-07-09,
23-07-09,
22-07-09,
21-07-09,
20-07-09,
19-07-09,
18-07-09,
17-07-09,
16-07-09,
15-07-09,18
14-07-09,20
13-07-09,18
12-07-09,17
11-07-09,18
10-07-09,19
09-07-09,19
08-07-09,15
07-07-09,18
06-07-09,24
05-07-09,28
04-07-09,28
03-07-09,31
02-07-09,34
01-07-09,29

