Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-07-09,19
30-07-09,21
29-07-09,16
28-07-09,17
27-07-09,17
26-07-09,13
25-07-09,11
24-07-09,12
23-07-09,25
22-07-09,
21-07-09,
20-07-09,12
19-07-09,13
18-07-09,11
17-07-09,26
16-07-09,24
15-07-09,15
14-07-09,17
13-07-09,14
12-07-09,11
11-07-09,15
10-07-09,13
09-07-09,14
08-07-09,11
07-07-09,14
06-07-09,17
05-07-09,20
04-07-09,26
03-07-09,27
02-07-09,
01-07-09,

