Datum Zeit,Leipzig-West PM10
,µg/m³
31-07-09,19
30-07-09,26
29-07-09,21
28-07-09,14
27-07-09,17
26-07-09,14
25-07-09,15
24-07-09,15
23-07-09,24
22-07-09,20
21-07-09,18
20-07-09,16
19-07-09,14
18-07-09,12
17-07-09,23
16-07-09,23
15-07-09,17
14-07-09,19
13-07-09,16
12-07-09,15
11-07-09,15
10-07-09,14
09-07-09,17
08-07-09,12
07-07-09,20
06-07-09,23
05-07-09,18
04-07-09,27
03-07-09,24
02-07-09,27
01-07-09,27

