Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-06-06,
29-06-06,11.45
28-06-06,
27-06-06,15.60
26-06-06,
25-06-06,19.20
24-06-06,
23-06-06,14.19
22-06-06,
21-06-06,19.43
20-06-06,
19-06-06,17.78
18-06-06,
17-06-06,17.64
16-06-06,
15-06-06,29.16
14-06-06,
13-06-06,22.08
12-06-06,
11-06-06,13.62
10-06-06,
09-06-06,17.53
08-06-06,
07-06-06,12.85
06-06-06,
05-06-06,8.25
04-06-06,
03-06-06,13.80
02-06-06,
01-06-06,11.50

