Datum Zeit,Glauchau NO2
,µg/m³
01-07-06 00:00,41
30-06-06 23:00,29
30-06-06 22:00,24
30-06-06 21:00,16
30-06-06 20:00,10
30-06-06 19:00,10
30-06-06 18:00,9
30-06-06 17:00,9
30-06-06 16:00,12
30-06-06 15:00,12
30-06-06 14:00,11
30-06-06 13:00,16
30-06-06 12:00,14
30-06-06 11:00,15
30-06-06 10:00,15
30-06-06 09:00,16
30-06-06 08:00,18
30-06-06 07:00,26
30-06-06 06:00,36
30-06-06 05:00,23
30-06-06 04:00,16
30-06-06 03:00,16
30-06-06 02:00,13
30-06-06 01:00,14
30-06-06 00:00,14
29-06-06 23:00,15
29-06-06 22:00,23
29-06-06 21:00,31
29-06-06 20:00,24
29-06-06 19:00,21
29-06-06 18:00,21
29-06-06 17:00,14
29-06-06 16:00,14
29-06-06 15:00,16
29-06-06 14:00,23
29-06-06 13:00,21
29-06-06 12:00,21
29-06-06 11:00,31
29-06-06 10:00,36
29-06-06 09:00,35
29-06-06 08:00,31
29-06-06 07:00,27
29-06-06 06:00,39
29-06-06 05:00,35
29-06-06 04:00,25
29-06-06 03:00,16
29-06-06 02:00,15
29-06-06 01:00,15
29-06-06 00:00,11
28-06-06 23:00,15
28-06-06 22:00,13
28-06-06 21:00,17
28-06-06 20:00,18
28-06-06 19:00,13
28-06-06 18:00,16
28-06-06 17:00,19
28-06-06 16:00,14
28-06-06 15:00,20
28-06-06 14:00,19
28-06-06 13:00,16
28-06-06 12:00,
28-06-06 11:00,
28-06-06 10:00,14
28-06-06 09:00,16
28-06-06 08:00,18
28-06-06 07:00,22
28-06-06 06:00,24
28-06-06 05:00,21
28-06-06 04:00,19
28-06-06 03:00,19
28-06-06 02:00,19
28-06-06 01:00,15
28-06-06 00:00,12
27-06-06 23:00,12
27-06-06 22:00,23
27-06-06 21:00,17
27-06-06 20:00,18
27-06-06 19:00,18
27-06-06 18:00,18
27-06-06 17:00,23
27-06-06 16:00,28
27-06-06 15:00,22
27-06-06 14:00,14
27-06-06 13:00,14
27-06-06 12:00,14
27-06-06 11:00,15
27-06-06 10:00,17
27-06-06 09:00,26
27-06-06 08:00,31
27-06-06 07:00,33
27-06-06 06:00,22
27-06-06 05:00,18
27-06-06 04:00,23
27-06-06 03:00,24
27-06-06 02:00,34
27-06-06 01:00,22
27-06-06 00:00,10
26-06-06 23:00,15
26-06-06 22:00,17
26-06-06 21:00,17
26-06-06 20:00,13
26-06-06 19:00,13
26-06-06 18:00,11
26-06-06 17:00,11
26-06-06 16:00,15
26-06-06 15:00,15
26-06-06 14:00,15
26-06-06 13:00,16
26-06-06 12:00,15
26-06-06 11:00,19
26-06-06 10:00,19
26-06-06 09:00,16
26-06-06 08:00,17
26-06-06 07:00,27
26-06-06 06:00,26
26-06-06 05:00,20
26-06-06 04:00,8
26-06-06 03:00,6
26-06-06 02:00,6
26-06-06 01:00,18
26-06-06 00:00,18
25-06-06 23:00,20
25-06-06 22:00,20
25-06-06 21:00,15
25-06-06 20:00,10
25-06-06 19:00,21
25-06-06 18:00,15
25-06-06 17:00,7
25-06-06 16:00,5
25-06-06 15:00,6
25-06-06 14:00,7
25-06-06 13:00,7
25-06-06 12:00,7
25-06-06 11:00,8
25-06-06 10:00,10
25-06-06 09:00,13
25-06-06 08:00,16
25-06-06 07:00,15
25-06-06 06:00,14
25-06-06 05:00,14
25-06-06 04:00,16
25-06-06 03:00,17
25-06-06 02:00,21
25-06-06 01:00,21
25-06-06 00:00,17
24-06-06 23:00,18
24-06-06 22:00,12
24-06-06 21:00,12
24-06-06 20:00,9
24-06-06 19:00,9
24-06-06 18:00,7
24-06-06 17:00,7
24-06-06 16:00,7
24-06-06 15:00,9
24-06-06 14:00,9
24-06-06 13:00,9
24-06-06 12:00,13
24-06-06 11:00,13
24-06-06 10:00,16
24-06-06 09:00,20
24-06-06 08:00,18
24-06-06 07:00,16
24-06-06 06:00,20
24-06-06 05:00,27
24-06-06 04:00,25
24-06-06 03:00,28
24-06-06 02:00,20
24-06-06 01:00,25
24-06-06 00:00,37
23-06-06 23:00,42
23-06-06 22:00,34
23-06-06 21:00,19
23-06-06 20:00,14
23-06-06 19:00,10
23-06-06 18:00,10
23-06-06 17:00,15
23-06-06 16:00,15
23-06-06 15:00,16
23-06-06 14:00,17
23-06-06 13:00,12
23-06-06 12:00,12
23-06-06 11:00,11
23-06-06 10:00,14
23-06-06 09:00,16
23-06-06 08:00,22
23-06-06 07:00,29
23-06-06 06:00,31
23-06-06 05:00,31
23-06-06 04:00,30
23-06-06 03:00,18
23-06-06 02:00,20
23-06-06 01:00,24
23-06-06 00:00,24
22-06-06 23:00,34
22-06-06 22:00,27
22-06-06 21:00,36
22-06-06 20:00,22
22-06-06 19:00,13
22-06-06 18:00,12
22-06-06 17:00,14
22-06-06 16:00,16
22-06-06 15:00,19
22-06-06 14:00,15
22-06-06 13:00,13
22-06-06 12:00,15
22-06-06 11:00,19
22-06-06 10:00,19
22-06-06 09:00,19
22-06-06 08:00,17
22-06-06 07:00,21
22-06-06 06:00,26
22-06-06 05:00,18
22-06-06 04:00,12
