Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-06-06,17
29-06-06,20
28-06-06,28
27-06-06,21
26-06-06,16
25-06-06,27
24-06-06,30
23-06-06,26
22-06-06,16
21-06-06,29
20-06-06,20
19-06-06,24
18-06-06,13
17-06-06,25
16-06-06,33
15-06-06,40
14-06-06,35
13-06-06,27
12-06-06,24
11-06-06,19
10-06-06,23
09-06-06,26
08-06-06,23
07-06-06,14
06-06-06,16
05-06-06,13
04-06-06,14
03-06-06,14
02-06-06,13
01-06-06,9

