Datum Zeit,Dresden-Nord PM10
,µg/m³
30-06-06,24
29-06-06,22
28-06-06,24
27-06-06,26
26-06-06,28
25-06-06,35
24-06-06,35
23-06-06,32
22-06-06,31
21-06-06,40
20-06-06,29
19-06-06,37
18-06-06,
17-06-06,
16-06-06,
15-06-06,45
14-06-06,38
13-06-06,37
12-06-06,35
11-06-06,26
10-06-06,28
09-06-06,31
08-06-06,30
07-06-06,19
06-06-06,22
05-06-06,17
04-06-06,17
03-06-06,17
02-06-06,25
01-06-06,25

