Datum Zeit,Plauen-Sued PM10
,µg/m³
30-06-06,
29-06-06,
28-06-06,
27-06-06,
26-06-06,
25-06-06,
24-06-06,25
23-06-06,
22-06-06,
21-06-06,30
20-06-06,22
19-06-06,29
18-06-06,15
17-06-06,25
16-06-06,32
15-06-06,39
14-06-06,27
13-06-06,
12-06-06,
11-06-06,15
10-06-06,21
09-06-06,24
08-06-06,18
07-06-06,
06-06-06,
05-06-06,
04-06-06,
03-06-06,
02-06-06,20
01-06-06,13

