Datum Zeit,Goerlitz PM10
,µg/m³
30-06-06,19
29-06-06,18
28-06-06,20
27-06-06,20
26-06-06,23
25-06-06,24
24-06-06,25
23-06-06,23
22-06-06,23
21-06-06,34
20-06-06,25
19-06-06,30
18-06-06,16
17-06-06,23
16-06-06,32
15-06-06,31
14-06-06,21
13-06-06,23
12-06-06,18
11-06-06,18
10-06-06,18
09-06-06,23
08-06-06,18
07-06-06,13
06-06-06,17
05-06-06,16
04-06-06,14
03-06-06,12
02-06-06,14
01-06-06,18

