Datum Zeit,Zittau-Ost PM10
,µg/m³
30-06-06,16
29-06-06,
28-06-06,17
27-06-06,14
26-06-06,15
25-06-06,27
24-06-06,25
23-06-06,18
22-06-06,20
21-06-06,24
20-06-06,20
19-06-06,19
18-06-06,13
17-06-06,19
16-06-06,28
15-06-06,26
14-06-06,23
13-06-06,23
12-06-06,19
11-06-06,18
10-06-06,17
09-06-06,16
08-06-06,15
07-06-06,11
06-06-06,12
05-06-06,14
04-06-06,12
03-06-06,9
02-06-06,14
01-06-06,16

