Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-06,20
29-06-06,21
28-06-06,28
27-06-06,26
26-06-06,24
25-06-06,29
24-06-06,28
23-06-06,29
22-06-06,27
21-06-06,40
20-06-06,30
19-06-06,35
18-06-06,17
17-06-06,31
16-06-06,39
15-06-06,45
14-06-06,38
13-06-06,35
12-06-06,26
11-06-06,19
10-06-06,20
09-06-06,29
08-06-06,26
07-06-06,21
06-06-06,28
05-06-06,17
04-06-06,17
03-06-06,19
02-06-06,21
01-06-06,20

