Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-06-06,16
29-06-06,16
28-06-06,15
27-06-06,17
26-06-06,14
25-06-06,26
24-06-06,24
23-06-06,22
22-06-06,16
21-06-06,27
20-06-06,18
19-06-06,21
18-06-06,12
17-06-06,27
16-06-06,31
15-06-06,29
14-06-06,24
13-06-06,17
12-06-06,16
11-06-06,14
10-06-06,14
09-06-06,16
08-06-06,13
07-06-06,7
06-06-06,10
05-06-06,12
04-06-06,13
03-06-06,
02-06-06,10
01-06-06,12

