Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-07-01,,,,,,15,,,
2013-07-01,01:00,,1,5,58,,,,
2013-07-01,02:00,,1,5,59,,,,
2013-07-01,03:00,,1,6,56,,,,
2013-07-01,04:00,,1,8,56,,,,
2013-07-01,05:00,,3,18,45,,,,
2013-07-01,06:00,,8,24,43,,,,
2013-07-01,07:00,,10,23,44,,,,
2013-07-01,08:00,,10,20,50,,,,
2013-07-01,09:00,,8,18,51,,,,
2013-07-01,10:00,,6,15,53,,,,
2013-07-01,11:00,,5,12,63,,,,
2013-07-01,12:00,,5,12,68,,,,
2013-07-01,13:00,,4,11,76,,,,
2013-07-01,14:00,,6,14,80,,,,
2013-07-01,15:00,,5,15,87,,,,
2013-07-01,16:00,,5,16,89,,,,
2013-07-01,17:00,,4,14,88,,,,
2013-07-01,18:00,,2,11,88,,,,
2013-07-01,19:00,,2,11,85,,,,
2013-07-01,20:00,,6,29,61,,,,
2013-07-01,21:00,,7,35,37,,,,
2013-07-01,22:00,,7,29,35,,,,
2013-07-01,23:00,,1,7,64,,,,
2013-07-02,,,,,,18,,,
2013-07-02,00:00,,1,5,66,,,,
2013-07-02,01:00,,1,4,67,,,,
2013-07-02,02:00,,1,5,60,,,,
2013-07-02,03:00,,1,6,61,,,,
2013-07-02,04:00,,1,5,65,,,,
2013-07-02,05:00,,1,8,62,,,,
2013-07-02,06:00,,2,12,54,,,,
2013-07-02,07:00,,12,26,36,,,,
2013-07-02,08:00,,20,25,31,,,,
2013-07-02,09:00,,6,14,53,,,,
2013-07-02,10:00,,4,13,76,,,,
2013-07-02,11:00,,5,18,76,,,,
2013-07-02,12:00,,2,11,84,,,,
2013-07-02,13:00,,7,21,79,,,,
2013-07-02,14:00,,9,27,82,,,,
2013-07-02,15:00,,11,31,78,,,,
2013-07-02,16:00,,18,42,52,,,,
2013-07-02,17:00,,16,37,61,,,,
2013-07-02,18:00,,6,21,86,,,,
2013-07-02,19:00,,4,23,84,,,,
2013-07-02,20:00,,7,33,40,,,,
2013-07-02,21:00,,6,30,23,,,,
2013-07-02,22:00,,13,26,13,,,,
2013-07-02,23:00,,5,18,23,,,,
2013-07-03,,,,,,15,,,
2013-07-03,00:00,,2,13,27,,,,
2013-07-03,01:00,,1,10,36,,,,
2013-07-03,02:00,,5,15,31,,,,
2013-07-03,03:00,,3,15,25,,,,
2013-07-03,04:00,,6,15,30,,,,
2013-07-03,05:00,,32,35,17,,,,
2013-07-03,06:00,,71,55,5,,,,
2013-07-03,07:00,,10,19,53,,,,
2013-07-03,08:00,,1,11,65,,,,
2013-07-03,09:00,,1,7,67,,,,
2013-07-03,10:00,,1,5,86,,,,
2013-07-03,11:00,,1,4,90,,,,
2013-07-03,12:00,,1,3,91,,,,
2013-07-03,13:00,,1,5,93,,,,
2013-07-03,14:00,,1,5,95,,,,
2013-07-03,15:00,,3,14,86,,,,
2013-07-03,16:00,,1,8,90,,,,
2013-07-03,17:00,,1,8,84,,,,
2013-07-03,18:00,,1,5,90,,,,
2013-07-03,19:00,,1,6,86,,,,
2013-07-03,20:00,,1,6,85,,,,
2013-07-03,21:00,,1,2,107,,,,
2013-07-03,22:00,,1,3,104,,,,
2013-07-03,23:00,,1,4,95,,,,
2013-07-04,,,,,,13,,,
2013-07-04,00:00,,1,4,76,,,,
2013-07-04,01:00,,1,6,62,,,,
2013-07-04,02:00,,1,5,59,,,,
2013-07-04,03:00,,1,8,48,,,,
2013-07-04,04:00,,2,11,39,,,,
2013-07-04,05:00,,9,22,26,,,,
2013-07-04,06:00,,6,18,27,,,,
2013-07-04,07:00,,11,19,30,,,,
2013-07-04,08:00,,9,15,34,,,,
2013-07-04,09:00,,7,10,43,,,,
2013-07-04,10:00,,7,13,47,,,,
2013-07-04,11:00,,5,13,62,,,,
2013-07-04,12:00,,5,14,57,,,,
2013-07-04,13:00,,7,13,62,,,,
2013-07-04,14:00,,5,14,70,,,,
2013-07-04,15:00,,4,12,66,,,,
2013-07-04,16:00,,5,16,63,,,,
2013-07-04,17:00,,3,12,72,,,,
2013-07-04,18:00,,3,13,73,,,,
2013-07-04,19:00,,2,12,70,,,,
2013-07-04,20:00,,2,14,69,,,,
2013-07-04,21:00,,4,28,50,,,,
2013-07-04,22:00,,2,20,48,,,,
2013-07-04,23:00,,3,20,32,,,,
2013-07-05,,,,,,23,,,
2013-07-05,00:00,,7,14,28,,,,
2013-07-05,01:00,,1,8,31,,,,
2013-07-05,02:00,,2,9,28,,,,
2013-07-05,03:00,,1,6,36,,,,
2013-07-05,04:00,,7,17,23,,,,
2013-07-05,05:00,,15,24,12,,,,
2013-07-05,06:00,,22,35,8,,,,
2013-07-05,07:00,,34,40,12,,,,
2013-07-05,08:00,,13,30,34,,,,
2013-07-05,09:00,,7,19,51,,,,
2013-07-05,10:00,,8,20,53,,,,
2013-07-05,11:00,,8,17,61,,,,
2013-07-05,12:00,,6,15,68,,,,
2013-07-05,13:00,,4,12,77,,,,
2013-07-05,14:00,,7,14,80,,,,
2013-07-05,15:00,,8,17,77,,,,
2013-07-05,16:00,,5,15,71,,,,
2013-07-05,17:00,,3,13,70,,,,
2013-07-05,18:00,,2,10,79,,,,
2013-07-05,19:00,,1,11,75,,,,
2013-07-05,20:00,,3,30,49,,,,
2013-07-05,21:00,,3,21,46,,,,
2013-07-05,22:00,,10,30,31,,,,
2013-07-05,23:00,,1,14,54,,,,
2013-07-06,,,,,,23,,,
