Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2013-07-01,,,,,,12,,,
2013-07-01,01:00,,1,4,55,,,,
2013-07-01,02:00,,1,4,57,,,,
2013-07-01,03:00,,1,4,60,,,,
2013-07-01,04:00,,1,4,55,,,,
2013-07-01,05:00,,1,6,52,,,,
2013-07-01,06:00,,1,5,54,,,,
2013-07-01,07:00,,2,7,55,,,,
2013-07-01,08:00,,1,5,64,,,,
2013-07-01,09:00,,2,5,66,,,,
2013-07-01,10:00,,2,5,68,,,,
2013-07-01,11:00,,2,4,72,,,,
2013-07-01,12:00,,1,2,79,,,,
2013-07-01,13:00,,1,1,86,,,,
2013-07-01,14:00,,1,1,91,,,,
2013-07-01,15:00,,1,1,102,,,,
2013-07-01,16:00,,1,1,106,,,,
2013-07-01,17:00,,1,1,106,,,,
2013-07-01,18:00,,1,1,103,,,,
2013-07-01,19:00,,1,2,98,,,,
2013-07-01,20:00,,1,2,82,,,,
2013-07-01,21:00,,1,2,65,,,,
2013-07-01,22:00,,1,4,53,,,,
2013-07-01,23:00,,1,9,45,,,,
2013-07-02,,,,,,12,,,
2013-07-02,00:00,,1,6,54,,,,
2013-07-02,01:00,,1,3,62,,,,
2013-07-02,02:00,,1,3,52,,,,
2013-07-02,03:00,,1,2,62,,,,
2013-07-02,04:00,,1,2,62,,,,
2013-07-02,05:00,,1,2,61,,,,
2013-07-02,06:00,,1,3,57,,,,
2013-07-02,07:00,,2,6,49,,,,
2013-07-02,08:00,,2,5,48,,,,
2013-07-02,09:00,,2,5,55,,,,
2013-07-02,10:00,,2,4,71,,,,
2013-07-02,11:00,,1,2,95,,,,
2013-07-02,12:00,,1,3,104,,,,
2013-07-02,13:00,,1,2,97,,,,
2013-07-02,14:00,,1,2,110,,,,
2013-07-02,15:00,,1,3,107,,,,
2013-07-02,16:00,,1,2,87,,,,
2013-07-02,17:00,,1,1,82,,,,
2013-07-02,18:00,,1,1,93,,,,
2013-07-02,19:00,,1,1,84,,,,
2013-07-02,20:00,,1,1,57,,,,
2013-07-02,21:00,,1,1,27,,,,
2013-07-02,22:00,,1,2,29,,,,
2013-07-02,23:00,,1,4,23,,,,
2013-07-03,,,,,,14,,,
2013-07-03,00:00,,1,4,24,,,,
2013-07-03,01:00,,1,13,16,,,,
2013-07-03,02:00,,1,13,17,,,,
2013-07-03,03:00,,1,14,19,,,,
2013-07-03,04:00,,1,9,27,,,,
2013-07-03,05:00,,1,8,26,,,,
2013-07-03,06:00,,2,11,31,,,,
2013-07-03,07:00,,2,10,38,,,,
2013-07-03,08:00,,1,4,67,,,,
2013-07-03,09:00,,1,4,73,,,,
