Datum Zeit,Brockau PM10
,µg/m³
30-09-16,10
29-09-16,11
28-09-16,13
27-09-16,25
26-09-16,20
25-09-16,14
24-09-16,14
23-09-16,11
22-09-16,11
21-09-16,12
20-09-16,13
19-09-16,11
18-09-16,15
17-09-16,9
16-09-16,23
15-09-16,27
14-09-16,31
13-09-16,28
12-09-16,22
11-09-16,21
10-09-16,22
09-09-16,20
08-09-16,19
07-09-16,15
06-09-16,6
05-09-16,5
04-09-16,9
03-09-16,14
02-09-16,18
01-09-16,17

