Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-09-16,13
29-09-16,12
28-09-16,16
27-09-16,29
26-09-16,25
25-09-16,18
24-09-16,21
23-09-16,18
22-09-16,13
21-09-16,16
20-09-16,19
19-09-16,21
18-09-16,21
17-09-16,30
16-09-16,30
15-09-16,17
14-09-16,30
13-09-16,31
12-09-16,24
11-09-16,25
10-09-16,25
09-09-16,23
08-09-16,23
07-09-16,15
06-09-16,10
05-09-16,7
04-09-16,11
03-09-16,20
02-09-16,22
01-09-16,19

