Datum Zeit,Plauen-Sued PM10
,µg/m³
30-09-16,16
29-09-16,16
28-09-16,21
27-09-16,32
26-09-16,29
25-09-16,18
24-09-16,20
23-09-16,26
22-09-16,18
21-09-16,19
20-09-16,22
19-09-16,20
18-09-16,21
17-09-16,12
16-09-16,30
15-09-16,30
14-09-16,34
13-09-16,31
12-09-16,26
11-09-16,23
10-09-16,27
09-09-16,28
08-09-16,23
07-09-16,20
06-09-16,13
05-09-16,13
04-09-16,11
03-09-16,19
02-09-16,21
01-09-16,19

