Datum Zeit,Leipzig-West PM10
,µg/m³
30-09-16,7
29-09-16,14
28-09-16,18
27-09-16,31
26-09-16,26
25-09-16,17
24-09-16,24
23-09-16,22
22-09-16,17
21-09-16,14
20-09-16,15
19-09-16,15
18-09-16,17
17-09-16,22
16-09-16,31
15-09-16,19
14-09-16,32
13-09-16,29
12-09-16,26
11-09-16,26
10-09-16,24
09-09-16,24
08-09-16,21
07-09-16,17
06-09-16,10
05-09-16,6
04-09-16,9
03-09-16,17
02-09-16,18
01-09-16,25

