Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-09-16,17
29-09-16,15
28-09-16,21
27-09-16,36
26-09-16,31
25-09-16,18
24-09-16,23
23-09-16,20
22-09-16,18
21-09-16,19
20-09-16,19
19-09-16,21
18-09-16,22
17-09-16,20
16-09-16,30
15-09-16,27
14-09-16,36
13-09-16,34
12-09-16,27
11-09-16,26
10-09-16,29
09-09-16,30
08-09-16,25
07-09-16,20
06-09-16,11
05-09-16,10
04-09-16,10
03-09-16,18
02-09-16,23
01-09-16,22

