Datum Zeit,Carlsfeld PM10
,µg/m³
30-09-16,10
29-09-16,9
28-09-16,14
27-09-16,18
26-09-16,17
25-09-16,12
24-09-16,11
23-09-16,9
22-09-16,10
21-09-16,11
20-09-16,13
19-09-16,9
18-09-16,3
17-09-16,4
16-09-16,16
15-09-16,19
14-09-16,23
13-09-16,21
12-09-16,16
11-09-16,14
10-09-16,15
09-09-16,18
08-09-16,15
07-09-16,12
06-09-16,6
05-09-16,5
04-09-16,7
03-09-16,11
02-09-16,14
01-09-16,10

