Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-09-16,22
29-09-16,20
28-09-16,31
27-09-16,48
26-09-16,40
25-09-16,24
24-09-16,27
23-09-16,26
22-09-16,25
21-09-16,24
20-09-16,20
19-09-16,16
18-09-16,21
17-09-16,25
16-09-16,38
15-09-16,25
14-09-16,37
13-09-16,38
12-09-16,30
11-09-16,31
10-09-16,31
09-09-16,35
08-09-16,37
07-09-16,24
06-09-16,12
05-09-16,11
04-09-16,14
03-09-16,30
02-09-16,40
01-09-16,45

