Datum Zeit,Borna PM10
,µg/m³
30-09-16,10
29-09-16,17
28-09-16,26
27-09-16,35
26-09-16,31
25-09-16,20
24-09-16,24
23-09-16,21
22-09-16,20
21-09-16,18
20-09-16,17
19-09-16,17
18-09-16,20
17-09-16,25
16-09-16,32
15-09-16,21
14-09-16,33
13-09-16,33
12-09-16,27
11-09-16,29
10-09-16,27
09-09-16,28
08-09-16,25
07-09-16,22
06-09-16,10
05-09-16,8
04-09-16,11
03-09-16,21
02-09-16,24
01-09-16,25

