Datum Zeit,Klingenthal PM10
,µg/m³
30-09-16,12
29-09-16,10
28-09-16,14
27-09-16,20
26-09-16,19
25-09-16,13
24-09-16,13
23-09-16,12
22-09-16,12
21-09-16,12
20-09-16,13
19-09-16,10
18-09-16,7
17-09-16,5
16-09-16,19
15-09-16,18
14-09-16,24
13-09-16,22
12-09-16,21
11-09-16,18
10-09-16,19
09-09-16,20
08-09-16,18
07-09-16,13
06-09-16,6
05-09-16,5
04-09-16,9
03-09-16,13
02-09-16,17
01-09-16,14

