Datum Zeit,Goerlitz PM10
,µg/m³
30-09-16,19
29-09-16,17
28-09-16,26
27-09-16,28
26-09-16,23
25-09-16,22
24-09-16,30
23-09-16,27
22-09-16,18
21-09-16,19
20-09-16,18
19-09-16,24
18-09-16,18
17-09-16,37
16-09-16,41
15-09-16,25
14-09-16,32
13-09-16,37
12-09-16,41
11-09-16,26
10-09-16,30
09-09-16,32
08-09-16,26
07-09-16,21
06-09-16,10
05-09-16,9
04-09-16,15
03-09-16,27
02-09-16,28
01-09-16,25

