Datum Zeit,Annaberg-Buchholz NO2
,µg/m³
01-11-06 00:00,13
31-10-06 23:00,15
31-10-06 22:00,17
31-10-06 21:00,20
31-10-06 20:00,21
31-10-06 19:00,19
31-10-06 18:00,22
31-10-06 17:00,44
31-10-06 16:00,31
31-10-06 15:00,20
31-10-06 14:00,23
31-10-06 13:00,19
31-10-06 12:00,13
31-10-06 11:00,15
31-10-06 10:00,25
31-10-06 09:00,20
31-10-06 08:00,15
31-10-06 07:00,14
31-10-06 06:00,10
31-10-06 05:00,15
31-10-06 04:00,12
31-10-06 03:00,13
31-10-06 02:00,15
31-10-06 01:00,16
31-10-06 00:00,18
30-10-06 23:00,22
30-10-06 22:00,27
30-10-06 21:00,33
30-10-06 20:00,37
30-10-06 19:00,42
30-10-06 18:00,41
30-10-06 17:00,46
30-10-06 16:00,31
30-10-06 15:00,26
30-10-06 14:00,26
30-10-06 13:00,28
30-10-06 12:00,29
30-10-06 11:00,35
30-10-06 10:00,42
30-10-06 09:00,35
30-10-06 08:00,43
30-10-06 07:00,31
30-10-06 06:00,22
30-10-06 05:00,10
30-10-06 04:00,8
30-10-06 03:00,6
30-10-06 02:00,4
30-10-06 01:00,4
30-10-06 00:00,6
29-10-06 23:00,9
29-10-06 22:00,7
29-10-06 21:00,6
29-10-06 20:00,8
29-10-06 19:00,9
29-10-06 18:00,7
29-10-06 17:00,9
29-10-06 16:00,6
29-10-06 15:00,7
29-10-06 14:00,7
29-10-06 13:00,7
29-10-06 12:00,7
29-10-06 11:00,7
29-10-06 10:00,7
29-10-06 09:00,7
29-10-06 08:00,5
29-10-06 07:00,5
29-10-06 06:00,5
29-10-06 05:00,5
29-10-06 04:00,6
29-10-06 03:00,6
29-10-06 02:00,7
29-10-06 01:00,6
29-10-06 00:00,7
28-10-06 23:00,11
28-10-06 22:00,12
28-10-06 21:00,13
28-10-06 20:00,23
28-10-06 19:00,18
28-10-06 18:00,25
28-10-06 17:00,31
28-10-06 16:00,42
28-10-06 15:00,37
28-10-06 14:00,23
28-10-06 13:00,20
28-10-06 12:00,18
28-10-06 11:00,22
28-10-06 10:00,25
28-10-06 09:00,35
28-10-06 08:00,37
28-10-06 07:00,37
