Datum Zeit,Zittau-Ost PM10
,µg/m³
31-10-06,19
30-10-06,10
29-10-06,5
28-10-06,22
27-10-06,33
26-10-06,21
25-10-06,15
24-10-06,12
23-10-06,28
22-10-06,33
21-10-06,43
20-10-06,46
19-10-06,37
18-10-06,27
17-10-06,27
16-10-06,19
15-10-06,27
14-10-06,50
13-10-06,50
12-10-06,39
11-10-06,28
10-10-06,29
09-10-06,28
08-10-06,14
07-10-06,9
06-10-06,13
05-10-06,14
04-10-06,11
03-10-06,11
02-10-06,12
01-10-06,31

