Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-10-06,15.07
30-10-06,
29-10-06,4.84
28-10-06,
27-10-06,19.25
26-10-06,
25-10-06,15.89
24-10-06,
23-10-06,27.19
22-10-06,
21-10-06,51.43
20-10-06,
19-10-06,36.80
18-10-06,
17-10-06,20.09
16-10-06,
15-10-06,25.58
14-10-06,
13-10-06,46.75
12-10-06,
11-10-06,27.13
10-10-06,
09-10-06,20.37
08-10-06,
07-10-06,9.19
06-10-06,
05-10-06,16.57
04-10-06,
03-10-06,11.35
02-10-06,
01-10-06,14.60

