Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-10-06,19
30-10-06,27
29-10-06,13
28-10-06,35
27-10-06,47
26-10-06,141
25-10-06,73
24-10-06,22
23-10-06,33
22-10-06,20
21-10-06,37
20-10-06,108
19-10-06,82
18-10-06,100
17-10-06,70
16-10-06,185
15-10-06,37
14-10-06,59
13-10-06,69
12-10-06,67
11-10-06,65
10-10-06,52
09-10-06,44
08-10-06,25
07-10-06,14
06-10-06,17
05-10-06,29
04-10-06,21
03-10-06,11
02-10-06,20
01-10-06,19

