Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-10-06,12.87
30-10-06,
29-10-06,
28-10-06,
27-10-06,10.28
26-10-06,
25-10-06,6.37
24-10-06,
23-10-06,13.84
22-10-06,
21-10-06,22.72
20-10-06,
19-10-06,35.32
18-10-06,
17-10-06,21.45
16-10-06,
15-10-06,13.82
14-10-06,
13-10-06,16.96
12-10-06,
11-10-06,24.89
10-10-06,
09-10-06,13.09
08-10-06,
07-10-06,6.22
06-10-06,
05-10-06,5.39
04-10-06,
03-10-06,6.23
02-10-06,
01-10-06,

