Datum Zeit,Freiberg PM10
,µg/m³
31-10-06,15
30-10-06,11
29-10-06,9
28-10-06,25
27-10-06,27
26-10-06,20
25-10-06,20
24-10-06,11
23-10-06,19
22-10-06,12
21-10-06,23
20-10-06,51
19-10-06,41
18-10-06,37
17-10-06,31
16-10-06,22
15-10-06,30
14-10-06,55
13-10-06,53
12-10-06,53
11-10-06,45
10-10-06,36
09-10-06,24
08-10-06,17
07-10-06,11
06-10-06,12
05-10-06,18
04-10-06,12
03-10-06,8
02-10-06,13
01-10-06,13

