Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-10-06,11.18
30-10-06,
29-10-06,
28-10-06,
27-10-06,26.35
26-10-06,
25-10-06,35.02
24-10-06,
23-10-06,19.18
22-10-06,
21-10-06,24.51
20-10-06,
19-10-06,48.16
18-10-06,
17-10-06,33.07
16-10-06,
15-10-06,28.60
14-10-06,
13-10-06,45.33
12-10-06,
11-10-06,41.06
10-10-06,
09-10-06,26.26
08-10-06,
07-10-06,8.89
06-10-06,
05-10-06,
04-10-06,
03-10-06,
02-10-06,
01-10-06,15.10

