Datum Zeit,Plauen-DWD O3
,µg/m³
01-11-06 00:00,49
31-10-06 23:00,46
31-10-06 22:00,39
31-10-06 21:00,31
31-10-06 20:00,27
31-10-06 19:00,31
31-10-06 18:00,37
31-10-06 17:00,32
31-10-06 16:00,31
31-10-06 15:00,43
31-10-06 14:00,46
31-10-06 13:00,44
31-10-06 12:00,42
31-10-06 11:00,39
31-10-06 10:00,32
31-10-06 09:00,30
31-10-06 08:00,23
31-10-06 07:00,23
31-10-06 06:00,32
31-10-06 05:00,31
31-10-06 04:00,27
31-10-06 03:00,26
31-10-06 02:00,26
31-10-06 01:00,24
31-10-06 00:00,23
30-10-06 23:00,22
30-10-06 22:00,22
30-10-06 21:00,21
30-10-06 20:00,18
30-10-06 19:00,18
30-10-06 18:00,20
30-10-06 17:00,28
30-10-06 16:00,38
30-10-06 15:00,46
30-10-06 14:00,48
30-10-06 13:00,57
30-10-06 12:00,49
30-10-06 11:00,40
30-10-06 10:00,29
30-10-06 09:00,14
30-10-06 08:00,4
30-10-06 07:00,19
30-10-06 06:00,42
30-10-06 05:00,44
30-10-06 04:00,53
30-10-06 03:00,48
30-10-06 02:00,50
30-10-06 01:00,59
30-10-06 00:00,54
29-10-06 23:00,60
29-10-06 22:00,64
29-10-06 21:00,64
29-10-06 20:00,66
29-10-06 19:00,71
29-10-06 18:00,74
29-10-06 17:00,79
29-10-06 16:00,80
29-10-06 15:00,67
29-10-06 14:00,69
29-10-06 13:00,67
29-10-06 12:00,62
29-10-06 11:00,48
29-10-06 10:00,41
29-10-06 09:00,41
29-10-06 08:00,40
29-10-06 07:00,38
29-10-06 06:00,42
29-10-06 05:00,45
29-10-06 04:00,48
29-10-06 03:00,48
29-10-06 02:00,51
29-10-06 01:00,52
29-10-06 00:00,51
28-10-06 23:00,44
28-10-06 22:00,41
28-10-06 21:00,42
28-10-06 20:00,45
28-10-06 19:00,35
28-10-06 18:00,29
28-10-06 17:00,19
28-10-06 16:00,26
28-10-06 15:00,29
28-10-06 14:00,32
28-10-06 13:00,28
28-10-06 12:00,24
28-10-06 11:00,23
28-10-06 10:00,20
28-10-06 09:00,6
28-10-06 08:00,3
28-10-06 07:00,4
28-10-06 06:00,18
28-10-06 05:00,22
28-10-06 04:00,29
28-10-06 03:00,39
28-10-06 02:00,41
28-10-06 01:00,27
28-10-06 00:00,21
27-10-06 23:00,24
27-10-06 22:00,30
