Datum Zeit,Dresden-Nord PM10
,µg/m³
31-10-06,27
30-10-06,30
29-10-06,9
28-10-06,37
27-10-06,45
26-10-06,
25-10-06,32
24-10-06,27
23-10-06,53
22-10-06,38
21-10-06,112
20-10-06,119
19-10-06,107
18-10-06,103
17-10-06,45
16-10-06,56
15-10-06,37
14-10-06,69
13-10-06,59
12-10-06,124
11-10-06,76
10-10-06,64
09-10-06,58
08-10-06,29
07-10-06,30
06-10-06,29
05-10-06,33
04-10-06,26
03-10-06,15
02-10-06,29
01-10-06,28

