Datum Zeit,Glauchau FEUCHT
24-02-19 21:00,67.7
24-02-19 20:00,61.3
24-02-19 19:00,54.1
24-02-19 18:00,39.2
24-02-19 17:00,32.1
24-02-19 16:00,26.2
24-02-19 15:00,27.0
24-02-19 14:00,31.6
24-02-19 13:00,33.9
24-02-19 12:00,39.8
24-02-19 11:00,50.0
24-02-19 10:00,62.6
24-02-19 09:00,71.5
24-02-19 08:00,82.1
24-02-19 07:00,82.3
24-02-19 06:00,82.0
24-02-19 05:00,82.8
24-02-19 04:00,82.2
24-02-19 03:00,80.7
24-02-19 02:00,81.2
24-02-19 01:00,80.8
24-02-19 00:00,81.1
23-02-19 23:00,81.0
23-02-19 22:00,79.7
23-02-19 21:00,76.8
23-02-19 20:00,74.0
23-02-19 19:00,66.9
23-02-19 18:00,56.8
23-02-19 17:00,48.8
23-02-19 16:00,42.4
23-02-19 15:00,40.4
23-02-19 14:00,39.8
23-02-19 13:00,44.7
23-02-19 12:00,50.2
23-02-19 11:00,57.9
23-02-19 10:00,67.8
23-02-19 09:00,79.0
23-02-19 08:00,86.0
23-02-19 07:00,84.4
23-02-19 06:00,82.3
23-02-19 05:00,84.0
23-02-19 04:00,84.7
23-02-19 03:00,89.5
23-02-19 02:00,88.3
23-02-19 01:00,87.2
23-02-19 00:00,86.1
22-02-19 23:00,84.7
22-02-19 22:00,80.8
22-02-19 21:00,77.0
22-02-19 20:00,73.8
22-02-19 19:00,79.6
22-02-19 18:00,84.5
22-02-19 17:00,85.4
22-02-19 16:00,84.8
22-02-19 15:00,82.7
22-02-19 14:00,85.9
22-02-19 13:00,87.1
22-02-19 12:00,89.1
22-02-19 11:00,90.4
22-02-19 10:00,91.8
22-02-19 09:00,91.8
22-02-19 08:00,93.1
22-02-19 07:00,93.9
22-02-19 06:00,92.7
22-02-19 05:00,93.7
22-02-19 04:00,93.7
22-02-19 03:00,91.2
22-02-19 02:00,89.6
22-02-19 01:00,86.2
22-02-19 00:00,90.5
21-02-19 23:00,84.7
21-02-19 22:00,77.2
21-02-19 21:00,75.5
21-02-19 20:00,78.1
21-02-19 19:00,73.6
21-02-19 18:00,65.4
21-02-19 17:00,63.3
21-02-19 16:00,62.6
21-02-19 15:00,63.4
21-02-19 14:00,63.5
21-02-19 13:00,62.0
21-02-19 12:00,66.7
21-02-19 11:00,68.8
21-02-19 10:00,70.2
21-02-19 09:00,74.4
21-02-19 08:00,77.9
21-02-19 07:00,77.7
21-02-19 06:00,78.6
21-02-19 05:00,79.5
21-02-19 04:00,79.6
21-02-19 03:00,80.0
21-02-19 02:00,79.4
21-02-19 01:00,78.0
21-02-19 00:00,76.3
20-02-19 23:00,74.1
20-02-19 22:00,71.3
20-02-19 21:00,68.9
20-02-19 20:00,66.8
20-02-19 19:00,63.3
20-02-19 18:00,58.4
20-02-19 17:00,54.9
20-02-19 16:00,51.2
20-02-19 15:00,53.2
20-02-19 14:00,53.0
20-02-19 13:00,58.4
20-02-19 12:00,63.7
20-02-19 11:00,65.9
20-02-19 10:00,70.0
20-02-19 09:00,75.8
20-02-19 08:00,78.0
20-02-19 07:00,79.5
20-02-19 06:00,80.6
20-02-19 05:00,83.1
20-02-19 04:00,85.4
20-02-19 03:00,84.9
20-02-19 02:00,83.3
20-02-19 01:00,81.7
20-02-19 00:00,81.7
19-02-19 23:00,80.1
19-02-19 22:00,77.2
19-02-19 21:00,77.3
19-02-19 20:00,77.8
19-02-19 19:00,76.3
19-02-19 18:00,72.7
19-02-19 17:00,70.1
19-02-19 16:00,72.7
19-02-19 15:00,72.7
19-02-19 14:00,64.1
19-02-19 13:00,57.1
19-02-19 12:00,55.6
19-02-19 11:00,54.4
19-02-19 10:00,54.4
19-02-19 09:00,59.4
19-02-19 08:00,64.7
19-02-19 07:00,65.7
19-02-19 06:00,78.6
19-02-19 05:00,81.7
19-02-19 04:00,82.7
19-02-19 03:00,80.5
19-02-19 02:00,80.0
19-02-19 01:00,78.2
19-02-19 00:00,77.0
18-02-19 23:00,74.0
18-02-19 22:00,71.9
18-02-19 21:00,69.5
18-02-19 20:00,64.4
18-02-19 19:00,56.9
18-02-19 18:00,43.6
18-02-19 17:00,33.3
18-02-19 16:00,27.9
18-02-19 15:00,26.1
18-02-19 14:00,29.3
18-02-19 13:00,32.8
18-02-19 12:00,37.2
18-02-19 11:00,43.0
18-02-19 10:00,49.4
18-02-19 09:00,69.9
18-02-19 08:00,82.8
18-02-19 07:00,82.8
18-02-19 06:00,81.4
18-02-19 05:00,80.6
18-02-19 04:00,80.1
18-02-19 03:00,78.8
18-02-19 02:00,77.9
18-02-19 01:00,75.6
18-02-19 00:00,71.6
17-02-19 23:00,68.4
17-02-19 22:00,63.3
17-02-19 21:00,58.8
17-02-19 20:00,55.0
17-02-19 19:00,50.8
17-02-19 18:00,45.0
17-02-19 17:00,33.0
17-02-19 16:00,27.0
17-02-19 15:00,28.3
17-02-19 14:00,32.0
17-02-19 13:00,36.4
17-02-19 12:00,43.0
17-02-19 11:00,45.9
17-02-19 10:00,54.5
17-02-19 09:00,73.7
17-02-19 08:00,84.0
17-02-19 07:00,84.3
17-02-19 06:00,84.2
17-02-19 05:00,83.8
17-02-19 04:00,83.2
17-02-19 03:00,81.6
17-02-19 02:00,79.9
17-02-19 01:00,77.7
17-02-19 00:00,74.9
16-02-19 23:00,73.0
16-02-19 22:00,67.8
16-02-19 21:00,59.3
16-02-19 20:00,56.3
16-02-19 19:00,53.2
16-02-19 18:00,43.2
16-02-19 17:00,32.4
16-02-19 16:00,27.9
16-02-19 15:00,25.6
16-02-19 14:00,26.3
16-02-19 13:00,27.5
16-02-19 12:00,37.9
16-02-19 11:00,50.8
16-02-19 10:00,58.6
16-02-19 09:00,78.9
16-02-19 08:00,88.3
16-02-19 07:00,86.8
16-02-19 06:00,86.7
16-02-19 05:00,87.0
16-02-19 04:00,86.4
16-02-19 03:00,86.4
16-02-19 02:00,85.7
16-02-19 01:00,85.3
16-02-19 00:00,84.1
15-02-19 23:00,82.8
15-02-19 22:00,80.7
15-02-19 21:00,77.9
15-02-19 20:00,73.3
15-02-19 19:00,66.2
15-02-19 18:00,55.6
15-02-19 17:00,38.5
15-02-19 16:00,28.8
15-02-19 15:00,29.4
15-02-19 14:00,36.9
15-02-19 13:00,43.0
15-02-19 12:00,50.1
15-02-19 11:00,55.4
15-02-19 10:00,60.7
15-02-19 09:00,80.2
15-02-19 08:00,87.2
15-02-19 07:00,87.7
15-02-19 06:00,87.5
15-02-19 05:00,86.7
15-02-19 04:00,86.7
15-02-19 03:00,86.8
15-02-19 02:00,86.6
15-02-19 01:00,86.3
15-02-19 00:00,85.9
14-02-19 23:00,85.0
14-02-19 22:00,81.9
14-02-19 21:00,79.3
14-02-19 20:00,75.6
14-02-19 19:00,69.4
14-02-19 18:00,57.9
14-02-19 17:00,46.9
14-02-19 16:00,42.8
14-02-19 15:00,41.3
14-02-19 14:00,45.0
14-02-19 13:00,49.1
14-02-19 12:00,54.4
14-02-19 11:00,62.3
14-02-19 10:00,68.9
14-02-19 09:00,78.7
14-02-19 08:00,83.8
14-02-19 07:00,84.2
14-02-19 06:00,83.9
14-02-19 05:00,83.1
14-02-19 04:00,80.3
14-02-19 03:00,74.7
14-02-19 02:00,74.9
14-02-19 01:00,69.1
14-02-19 00:00,67.6
13-02-19 23:00,69.3
13-02-19 22:00,72.6
13-02-19 21:00,73.4
13-02-19 20:00,74.9
13-02-19 19:00,76.1
13-02-19 18:00,76.6
13-02-19 17:00,75.0
13-02-19 16:00,74.6
13-02-19 15:00,78.8
13-02-19 14:00,78.2
13-02-19 13:00,76.5
13-02-19 12:00,76.0
13-02-19 11:00,73.1
13-02-19 10:00,72.8
13-02-19 09:00,75.8
13-02-19 08:00,75.6
13-02-19 07:00,77.9
13-02-19 06:00,78.5
13-02-19 05:00,78.5
13-02-19 04:00,77.9
13-02-19 03:00,79.2
13-02-19 02:00,78.8
13-02-19 01:00,78.2
13-02-19 00:00,78.4
12-02-19 23:00,80.6
12-02-19 22:00,82.1
12-02-19 21:00,80.6
12-02-19 20:00,77.8
12-02-19 19:00,75.8
12-02-19 18:00,71.5
12-02-19 17:00,71.6
12-02-19 16:00,71.9
12-02-19 15:00,75.3
12-02-19 14:00,71.3
12-02-19 13:00,76.6
12-02-19 12:00,81.6
12-02-19 11:00,85.7
12-02-19 10:00,87.9
12-02-19 09:00,89.5
12-02-19 08:00,80.1
12-02-19 07:00,67.0
12-02-19 06:00,65.2
12-02-19 05:00,67.6
12-02-19 04:00,71.3
12-02-19 03:00,69.6
12-02-19 02:00,67.7
12-02-19 01:00,72.9
12-02-19 00:00,72.4
11-02-19 23:00,73.3
11-02-19 22:00,76.0
11-02-19 21:00,77.1
11-02-19 20:00,82.0
11-02-19 19:00,81.3
11-02-19 18:00,82.9
11-02-19 17:00,73.4
11-02-19 16:00,80.2
11-02-19 15:00,72.9
11-02-19 14:00,68.7
11-02-19 13:00,68.8
11-02-19 12:00,67.4
11-02-19 11:00,75.8
11-02-19 10:00,80.7
11-02-19 09:00,84.6
11-02-19 08:00,84.1
11-02-19 07:00,84.1
11-02-19 06:00,86.3
11-02-19 05:00,90.7
11-02-19 04:00,89.4
11-02-19 03:00,84.4
11-02-19 02:00,79.0
11-02-19 01:00,74.8
11-02-19 00:00,75.4
10-02-19 23:00,74.9
10-02-19 22:00,72.7
10-02-19 21:00,73.1
10-02-19 20:00,76.5
10-02-19 19:00,71.7
10-02-19 18:00,66.1
10-02-19 17:00,55.3
10-02-19 16:00,55.5
10-02-19 15:00,58.1
10-02-19 14:00,59.1
10-02-19 13:00,63.5
10-02-19 12:00,57.9
10-02-19 11:00,61.5
10-02-19 10:00,64.4
10-02-19 09:00,66.5
10-02-19 08:00,66.6
10-02-19 07:00,70.9
10-02-19 06:00,73.1
10-02-19 05:00,76.2
10-02-19 04:00,79.2
10-02-19 03:00,77.8
10-02-19 02:00,76.6
10-02-19 01:00,75.8
10-02-19 00:00,75.2
09-02-19 23:00,74.1
09-02-19 22:00,72.7
09-02-19 21:00,72.8
09-02-19 20:00,73.3
09-02-19 19:00,75.1
09-02-19 18:00,72.2
09-02-19 17:00,64.6
09-02-19 16:00,60.1
09-02-19 15:00,55.6
09-02-19 14:00,60.5
09-02-19 13:00,60.4
09-02-19 12:00,66.1
09-02-19 11:00,67.6
09-02-19 10:00,72.7
09-02-19 09:00,72.8
09-02-19 08:00,68.9
09-02-19 07:00,63.5
09-02-19 06:00,61.5
09-02-19 05:00,59.7
09-02-19 04:00,57.0
09-02-19 03:00,53.7
09-02-19 02:00,53.2
09-02-19 01:00,56.5
09-02-19 00:00,58.4
08-02-19 23:00,64.3
08-02-19 22:00,69.7
08-02-19 21:00,75.9
08-02-19 20:00,77.7
08-02-19 19:00,75.8
08-02-19 18:00,73.6
08-02-19 17:00,69.7
08-02-19 16:00,64.9
08-02-19 15:00,63.0
08-02-19 14:00,65.3
08-02-19 13:00,67.5
08-02-19 12:00,68.6
08-02-19 11:00,71.8
08-02-19 10:00,76.9
08-02-19 09:00,81.1
08-02-19 08:00,83.8
08-02-19 07:00,83.0
08-02-19 06:00,81.5
08-02-19 05:00,81.5
08-02-19 04:00,82.0
08-02-19 03:00,82.9
08-02-19 02:00,84.4
08-02-19 01:00,84.3
08-02-19 00:00,83.8
07-02-19 23:00,84.1
07-02-19 22:00,85.3
07-02-19 21:00,84.5
07-02-19 20:00,83.1
07-02-19 19:00,80.7
07-02-19 18:00,78.2
07-02-19 17:00,75.6
07-02-19 16:00,71.5
07-02-19 15:00,68.5
07-02-19 14:00,58.3
07-02-19 13:00,58.8
07-02-19 12:00,61.2
07-02-19 11:00,68.7
07-02-19 10:00,76.0
07-02-19 09:00,83.8
07-02-19 08:00,86.1
07-02-19 07:00,86.0
07-02-19 06:00,86.9
07-02-19 05:00,86.6
07-02-19 04:00,86.2
07-02-19 03:00,87.0
07-02-19 02:00,87.6
07-02-19 01:00,87.2
07-02-19 00:00,87.0
06-02-19 23:00,85.1
06-02-19 22:00,84.0
06-02-19 21:00,82.2
06-02-19 20:00,78.3
06-02-19 19:00,72.1
06-02-19 18:00,63.9
06-02-19 17:00,57.4
06-02-19 16:00,49.4
06-02-19 15:00,44.5
06-02-19 14:00,55.2
06-02-19 13:00,64.3
06-02-19 12:00,67.5
06-02-19 11:00,69.8
06-02-19 10:00,71.3
06-02-19 09:00,84.9
06-02-19 08:00,87.7
06-02-19 07:00,87.5
06-02-19 06:00,87.0
06-02-19 05:00,85.6
06-02-19 04:00,84.8
06-02-19 03:00,82.5
06-02-19 02:00,80.5
06-02-19 01:00,80.4
06-02-19 00:00,79.8
05-02-19 23:00,80.3
05-02-19 22:00,80.3
05-02-19 21:00,79.3
05-02-19 20:00,78.3
05-02-19 19:00,78.2
05-02-19 18:00,77.4
05-02-19 17:00,73.2
05-02-19 16:00,69.8
05-02-19 15:00,68.1
05-02-19 14:00,65.7
05-02-19 13:00,66.0
05-02-19 12:00,64.9
05-02-19 11:00,67.4
05-02-19 10:00,69.1
05-02-19 09:00,71.2
05-02-19 08:00,69.4
05-02-19 07:00,68.4
05-02-19 06:00,70.5
05-02-19 05:00,70.6
05-02-19 04:00,70.4
05-02-19 03:00,72.3
05-02-19 02:00,74.4
05-02-19 01:00,81.0
05-02-19 00:00,85.4
04-02-19 23:00,86.8
04-02-19 22:00,85.7
04-02-19 21:00,80.9
04-02-19 20:00,80.8
04-02-19 19:00,82.0
04-02-19 18:00,79.7
04-02-19 17:00,74.2
04-02-19 16:00,70.0
04-02-19 15:00,62.5
04-02-19 14:00,61.7
04-02-19 13:00,64.2
04-02-19 12:00,68.2
04-02-19 11:00,73.3
04-02-19 10:00,76.4
04-02-19 09:00,86.1
04-02-19 08:00,87.3
04-02-19 07:00,86.8
04-02-19 06:00,87.1
04-02-19 05:00,87.6
04-02-19 04:00,86.4
04-02-19 03:00,86.7
04-02-19 02:00,87.6
04-02-19 01:00,87.5
04-02-19 00:00,87.7
03-02-19 23:00,88.3
03-02-19 22:00,90.5
03-02-19 21:00,91.9
03-02-19 20:00,94.1
03-02-19 19:00,95.0
03-02-19 18:00,95.7
03-02-19 17:00,95.5
03-02-19 16:00,95.1
03-02-19 15:00,95.2
03-02-19 14:00,95.4
03-02-19 13:00,95.5
03-02-19 12:00,96.4
03-02-19 11:00,96.8
03-02-19 10:00,95.7
03-02-19 09:00,95.0
03-02-19 08:00,93.0
03-02-19 07:00,90.9
03-02-19 06:00,89.5
03-02-19 05:00,93.9
03-02-19 04:00,94.5
03-02-19 03:00,92.8
03-02-19 02:00,91.1
03-02-19 01:00,90.7
03-02-19 00:00,89.4
02-02-19 23:00,89.9
02-02-19 22:00,90.8
02-02-19 21:00,90.6
02-02-19 20:00,89.8
02-02-19 19:00,89.0
02-02-19 18:00,87.3
02-02-19 17:00,86.8
02-02-19 16:00,84.5
02-02-19 15:00,84.4
02-02-19 14:00,84.7
02-02-19 13:00,85.0
02-02-19 12:00,84.3
02-02-19 11:00,86.7
02-02-19 10:00,88.7
02-02-19 09:00,88.4
02-02-19 08:00,88.3
02-02-19 07:00,89.6
02-02-19 06:00,89.6
02-02-19 05:00,89.5
02-02-19 04:00,89.4
02-02-19 03:00,89.7
02-02-19 02:00,88.9
02-02-19 01:00,85.2
02-02-19 00:00,81.2
01-02-19 23:00,75.0
01-02-19 22:00,73.2
01-02-19 21:00,72.4
01-02-19 20:00,72.9
01-02-19 19:00,79.7
01-02-19 18:00,85.5
01-02-19 17:00,81.9
01-02-19 16:00,77.5
01-02-19 15:00,64.5
01-02-19 14:00,62.7
01-02-19 13:00,61.0
01-02-19 12:00,59.9
01-02-19 11:00,62.2
01-02-19 10:00,64.0
01-02-19 09:00,67.3
01-02-19 08:00,67.8
01-02-19 07:00,68.1
01-02-19 06:00,68.6
01-02-19 05:00,70.9
01-02-19 04:00,73.5
01-02-19 03:00,75.9
01-02-19 02:00,78.4
01-02-19 01:00,85.0

