Datum Zeit,Schwartenberg FEUCHT
24-02-19 19:00,20.9
24-02-19 18:00,21.5
24-02-19 17:00,18.2
24-02-19 16:00,13.7
24-02-19 15:00,10.7
24-02-19 14:00,10.0
24-02-19 13:00,10.0
24-02-19 12:00,10.0
24-02-19 11:00,10.0
24-02-19 10:00,10.0
24-02-19 09:00,10.0
24-02-19 08:00,10.0
24-02-19 07:00,10.0
24-02-19 06:00,10.0
24-02-19 05:00,10.0
24-02-19 04:00,10.0
24-02-19 03:00,10.0
24-02-19 02:00,12.2
24-02-19 01:00,27.0
24-02-19 00:00,29.2
23-02-19 23:00,36.7
23-02-19 22:00,40.7
23-02-19 21:00,32.8
23-02-19 20:00,35.5
23-02-19 19:00,34.0
23-02-19 18:00,33.4
23-02-19 17:00,30.8
23-02-19 16:00,27.0
23-02-19 15:00,25.2
23-02-19 14:00,25.2
23-02-19 13:00,26.0
23-02-19 12:00,36.8
23-02-19 11:00,39.3
23-02-19 10:00,62.5
23-02-19 09:00,77.3
23-02-19 08:00,82.2
23-02-19 07:00,82.6
23-02-19 06:00,85.7
23-02-19 05:00,86.0
23-02-19 04:00,78.2
23-02-19 03:00,70.0
23-02-19 02:00,71.1
23-02-19 01:00,95.9
23-02-19 00:00,99.7
22-02-19 23:00,99.6
22-02-19 22:00,99.6
22-02-19 21:00,99.6
22-02-19 20:00,99.6
22-02-19 19:00,99.6
22-02-19 18:00,99.6
22-02-19 17:00,99.6
22-02-19 16:00,99.6
22-02-19 15:00,99.6
22-02-19 14:00,99.6
22-02-19 13:00,99.6
22-02-19 12:00,99.6
22-02-19 11:00,99.6
22-02-19 10:00,99.6
22-02-19 09:00,99.6
22-02-19 08:00,99.6
22-02-19 07:00,99.6
22-02-19 06:00,99.5
22-02-19 05:00,99.6
22-02-19 04:00,99.6
22-02-19 03:00,99.6
22-02-19 02:00,99.6
22-02-19 01:00,99.6
22-02-19 00:00,99.6
21-02-19 23:00,99.6
21-02-19 22:00,99.6
21-02-19 21:00,99.6
21-02-19 20:00,95.1
21-02-19 19:00,89.4
21-02-19 18:00,87.7
21-02-19 17:00,85.1
21-02-19 16:00,85.8
21-02-19 15:00,85.0
21-02-19 14:00,85.5
21-02-19 13:00,87.6
21-02-19 12:00,87.6
21-02-19 11:00,89.8
21-02-19 10:00,90.6
21-02-19 09:00,92.4
21-02-19 08:00,92.5
21-02-19 07:00,92.6
21-02-19 06:00,93.7
21-02-19 05:00,93.5
21-02-19 04:00,92.9
21-02-19 03:00,92.0
21-02-19 02:00,91.4
21-02-19 01:00,91.1
21-02-19 00:00,89.6
20-02-19 23:00,88.6
20-02-19 22:00,86.1
20-02-19 21:00,82.9
20-02-19 20:00,79.7
20-02-19 19:00,75.9
20-02-19 18:00,71.6
20-02-19 17:00,64.6
20-02-19 16:00,65.1
20-02-19 15:00,65.3
20-02-19 14:00,71.2
20-02-19 13:00,76.2
20-02-19 12:00,81.9
20-02-19 11:00,87.1
20-02-19 10:00,92.5
20-02-19 09:00,94.9
20-02-19 08:00,95.0
20-02-19 07:00,94.8
20-02-19 06:00,96.1
20-02-19 05:00,94.8
20-02-19 04:00,92.9
20-02-19 03:00,92.9
20-02-19 02:00,92.3
20-02-19 01:00,91.4
20-02-19 00:00,90.6
19-02-19 23:00,90.5
19-02-19 22:00,95.1
19-02-19 21:00,99.0
19-02-19 20:00,98.8
19-02-19 19:00,97.7
19-02-19 18:00,98.8
19-02-19 17:00,97.5
19-02-19 16:00,76.1
19-02-19 15:00,63.3
19-02-19 14:00,54.4
19-02-19 13:00,48.1
19-02-19 12:00,49.3
19-02-19 11:00,51.3
19-02-19 10:00,51.0
19-02-19 09:00,50.0
19-02-19 08:00,46.0
19-02-19 07:00,39.7
19-02-19 06:00,34.0
19-02-19 05:00,29.1
19-02-19 04:00,28.7
19-02-19 03:00,29.0
19-02-19 02:00,30.5
19-02-19 01:00,36.3
19-02-19 00:00,41.8
18-02-19 23:00,40.9
18-02-19 22:00,38.8
18-02-19 21:00,40.7
18-02-19 20:00,47.7
18-02-19 19:00,47.9
18-02-19 18:00,42.0
18-02-19 17:00,32.9
18-02-19 16:00,29.8
18-02-19 15:00,28.8
18-02-19 14:00,25.8
18-02-19 13:00,21.8
18-02-19 12:00,22.4
18-02-19 11:00,19.3
18-02-19 10:00,18.8
18-02-19 09:00,19.9
18-02-19 08:00,21.8
18-02-19 07:00,21.9
18-02-19 06:00,21.9
18-02-19 05:00,21.1
18-02-19 04:00,20.3
18-02-19 03:00,21.0
18-02-19 02:00,23.9
18-02-19 01:00,32.3
18-02-19 00:00,44.8
17-02-19 23:00,46.0
17-02-19 22:00,45.0
17-02-19 21:00,42.7
17-02-19 20:00,35.0
17-02-19 19:00,29.5
17-02-19 18:00,28.7
17-02-19 17:00,25.4
17-02-19 16:00,19.9
17-02-19 15:00,19.4
17-02-19 14:00,22.2
17-02-19 13:00,24.4
17-02-19 12:00,24.3
17-02-19 11:00,24.2
17-02-19 10:00,29.7
17-02-19 09:00,33.5
17-02-19 08:00,33.6
17-02-19 07:00,31.4
17-02-19 06:00,29.0
17-02-19 05:00,26.2
17-02-19 04:00,23.4
17-02-19 03:00,21.0
17-02-19 02:00,17.2
17-02-19 01:00,18.0
17-02-19 00:00,18.0
16-02-19 23:00,19.8
16-02-19 22:00,22.5
16-02-19 21:00,25.7
16-02-19 20:00,29.4
16-02-19 19:00,31.8
16-02-19 18:00,33.8
16-02-19 17:00,33.9
16-02-19 16:00,32.1
16-02-19 15:00,31.6
16-02-19 14:00,28.5
16-02-19 13:00,27.7
16-02-19 12:00,29.4
16-02-19 11:00,33.8
16-02-19 10:00,35.8
16-02-19 09:00,40.8
16-02-19 08:00,39.1
16-02-19 07:00,37.1
16-02-19 06:00,38.1
16-02-19 05:00,39.3
16-02-19 04:00,40.8
16-02-19 03:00,41.0
16-02-19 02:00,37.5
16-02-19 01:00,37.4
16-02-19 00:00,39.5
15-02-19 23:00,42.1
15-02-19 22:00,43.7
15-02-19 21:00,45.1
15-02-19 20:00,45.0
15-02-19 19:00,40.1
15-02-19 18:00,34.4
15-02-19 17:00,31.2
15-02-19 16:00,30.0
15-02-19 15:00,33.1
15-02-19 14:00,34.3
15-02-19 13:00,35.2
15-02-19 12:00,37.0
15-02-19 11:00,40.9
15-02-19 10:00,44.1
15-02-19 09:00,44.4
15-02-19 08:00,46.1
15-02-19 07:00,47.4
15-02-19 06:00,48.4
15-02-19 05:00,49.1
15-02-19 04:00,49.3
15-02-19 03:00,50.6
15-02-19 02:00,51.0
15-02-19 01:00,53.4
15-02-19 00:00,57.9
14-02-19 23:00,60.9
14-02-19 22:00,60.8
14-02-19 21:00,60.3
14-02-19 20:00,61.3
14-02-19 19:00,61.1
14-02-19 18:00,58.1
14-02-19 17:00,52.7
14-02-19 16:00,48.7
14-02-19 15:00,45.8
14-02-19 14:00,45.8
14-02-19 13:00,48.5
14-02-19 12:00,56.9
14-02-19 11:00,59.9
14-02-19 10:00,62.6
14-02-19 09:00,68.3
14-02-19 08:00,75.7
14-02-19 07:00,76.2
14-02-19 06:00,80.2
14-02-19 05:00,83.2
14-02-19 04:00,86.0
14-02-19 03:00,92.4
14-02-19 02:00,98.7
14-02-19 01:00,99.6
14-02-19 00:00,99.6
13-02-19 23:00,99.6
13-02-19 22:00,99.6
13-02-19 21:00,99.6
13-02-19 20:00,99.6
13-02-19 19:00,99.6
13-02-19 18:00,99.6
13-02-19 17:00,99.6
13-02-19 16:00,99.6
13-02-19 15:00,99.6
13-02-19 14:00,99.6
13-02-19 13:00,99.6
13-02-19 12:00,99.6
13-02-19 11:00,99.6
13-02-19 10:00,99.6
13-02-19 09:00,99.6
13-02-19 08:00,99.6
13-02-19 07:00,99.6
13-02-19 06:00,99.6
13-02-19 05:00,99.6
13-02-19 04:00,99.6
13-02-19 03:00,99.6
13-02-19 02:00,99.6
13-02-19 01:00,99.6
13-02-19 00:00,99.6
12-02-19 23:00,99.6
12-02-19 22:00,99.6
12-02-19 21:00,99.6
12-02-19 20:00,99.6
12-02-19 19:00,99.6
12-02-19 18:00,99.6
12-02-19 17:00,99.6
12-02-19 16:00,99.6
12-02-19 15:00,99.6
12-02-19 14:00,99.6
12-02-19 13:00,99.6
12-02-19 12:00,99.6
12-02-19 11:00,99.6
12-02-19 10:00,99.6
12-02-19 09:00,99.6
12-02-19 08:00,99.6
12-02-19 07:00,99.6
12-02-19 06:00,99.6
12-02-19 05:00,99.6
12-02-19 04:00,98.3
12-02-19 03:00,95.2
12-02-19 02:00,96.1
12-02-19 01:00,95.9
12-02-19 00:00,94.8
11-02-19 23:00,98.9
11-02-19 22:00,99.6
11-02-19 21:00,99.6
11-02-19 20:00,99.6
11-02-19 19:00,99.6
11-02-19 18:00,99.6
11-02-19 17:00,99.6
11-02-19 16:00,99.6
11-02-19 15:00,99.6
11-02-19 14:00,99.6
11-02-19 13:00,99.6
11-02-19 12:00,99.6
11-02-19 11:00,99.6
11-02-19 10:00,99.6
11-02-19 09:00,99.6
11-02-19 08:00,99.6
11-02-19 07:00,99.6
11-02-19 06:00,99.6
11-02-19 05:00,99.6
11-02-19 04:00,99.1
11-02-19 03:00,82.8
11-02-19 02:00,77.8
11-02-19 01:00,77.8
11-02-19 00:00,79.6
10-02-19 23:00,80.8
10-02-19 22:00,80.5
10-02-19 21:00,83.3
10-02-19 20:00,82.0
10-02-19 19:00,70.3
10-02-19 18:00,67.2
10-02-19 17:00,67.3
10-02-19 16:00,68.2
10-02-19 15:00,74.9
10-02-19 14:00,82.7
10-02-19 13:00,84.5
10-02-19 12:00,90.2
10-02-19 11:00,93.4
10-02-19 10:00,95.0
10-02-19 09:00,93.1
10-02-19 08:00,89.9
10-02-19 07:00,87.2
10-02-19 06:00,87.5
10-02-19 05:00,81.5
10-02-19 04:00,80.1
10-02-19 03:00,78.7
10-02-19 02:00,78.6
10-02-19 01:00,78.9
10-02-19 00:00,76.2
09-02-19 23:00,74.9
09-02-19 22:00,72.9
09-02-19 21:00,72.9
09-02-19 20:00,71.5
09-02-19 19:00,74.1
09-02-19 18:00,71.7
09-02-19 17:00,65.3
09-02-19 16:00,62.2
09-02-19 15:00,64.9
09-02-19 14:00,68.2
09-02-19 13:00,70.3
09-02-19 12:00,68.6
09-02-19 11:00,76.2
09-02-19 10:00,83.4
09-02-19 09:00,84.8
09-02-19 08:00,82.5
09-02-19 07:00,82.6
09-02-19 06:00,82.6
09-02-19 05:00,78.8
09-02-19 04:00,77.6
09-02-19 03:00,81.7
09-02-19 02:00,92.9
09-02-19 01:00,99.4
09-02-19 00:00,99.6
08-02-19 23:00,99.5
08-02-19 22:00,96.8
08-02-19 21:00,87.0
08-02-19 20:00,94.7
08-02-19 19:00,91.7
08-02-19 18:00,87.9
08-02-19 17:00,88.4
08-02-19 16:00,85.0
08-02-19 15:00,84.3
08-02-19 14:00,84.6
08-02-19 13:00,96.0
08-02-19 12:00,99.6
08-02-19 11:00,99.5
08-02-19 10:00,99.2
08-02-19 09:00,99.6
08-02-19 08:00,99.6
08-02-19 07:00,99.6
08-02-19 06:00,99.6
08-02-19 05:00,99.6
08-02-19 04:00,99.6
08-02-19 03:00,99.6
08-02-19 02:00,99.6
08-02-19 01:00,99.6
08-02-19 00:00,99.6
07-02-19 23:00,99.6
07-02-19 22:00,99.6
07-02-19 21:00,99.6
07-02-19 20:00,99.6
07-02-19 19:00,99.6
07-02-19 18:00,99.6
07-02-19 17:00,99.6
07-02-19 16:00,99.6
07-02-19 15:00,99.6
07-02-19 14:00,99.6
07-02-19 13:00,99.6
07-02-19 12:00,99.6
07-02-19 11:00,99.6
07-02-19 10:00,99.6
07-02-19 09:00,98.3
07-02-19 08:00,97.5
07-02-19 07:00,99.5
07-02-19 06:00,99.6
07-02-19 05:00,99.6
07-02-19 04:00,99.6
07-02-19 03:00,99.6
07-02-19 02:00,99.6
07-02-19 01:00,99.6
07-02-19 00:00,99.6
06-02-19 23:00,99.6
06-02-19 22:00,99.6
06-02-19 21:00,99.6
06-02-19 20:00,99.6
06-02-19 19:00,99.6
06-02-19 18:00,99.6
06-02-19 17:00,99.6
06-02-19 16:00,99.6
06-02-19 15:00,99.6
06-02-19 14:00,99.6
06-02-19 13:00,99.6
06-02-19 12:00,99.6
06-02-19 11:00,99.6
06-02-19 10:00,99.6
06-02-19 09:00,99.6
06-02-19 08:00,99.6
06-02-19 07:00,99.6
06-02-19 06:00,99.6
06-02-19 05:00,99.6
06-02-19 04:00,99.6
06-02-19 03:00,99.6
06-02-19 02:00,99.6
06-02-19 01:00,99.6
06-02-19 00:00,99.6
05-02-19 23:00,99.6
05-02-19 22:00,99.6
05-02-19 21:00,99.6
05-02-19 20:00,99.5
05-02-19 19:00,99.6
05-02-19 18:00,99.6
05-02-19 17:00,99.6
05-02-19 16:00,99.6
05-02-19 15:00,99.6
05-02-19 14:00,99.6
05-02-19 13:00,99.6
05-02-19 12:00,99.6
05-02-19 11:00,99.6
05-02-19 10:00,99.5
05-02-19 09:00,99.5
05-02-19 08:00,99.6
05-02-19 07:00,99.6
05-02-19 06:00,99.6
05-02-19 05:00,99.6
05-02-19 04:00,99.6
05-02-19 03:00,99.6
05-02-19 02:00,99.6
05-02-19 01:00,99.6
05-02-19 00:00,99.6
04-02-19 23:00,99.6
04-02-19 22:00,99.6
04-02-19 21:00,99.6
04-02-19 20:00,99.6
04-02-19 19:00,99.6
04-02-19 18:00,99.6
04-02-19 17:00,99.6
04-02-19 16:00,99.6
04-02-19 15:00,99.6
04-02-19 14:00,99.6
04-02-19 13:00,99.6
04-02-19 12:00,99.6
04-02-19 11:00,99.6
04-02-19 10:00,99.6
04-02-19 09:00,99.6
04-02-19 08:00,
04-02-19 07:00,99.6
04-02-19 06:00,99.6
04-02-19 05:00,99.6
04-02-19 04:00,99.6
04-02-19 03:00,99.6
04-02-19 02:00,99.6
04-02-19 01:00,99.6
04-02-19 00:00,99.6
03-02-19 23:00,99.6
03-02-19 22:00,99.6
03-02-19 21:00,99.6
03-02-19 20:00,99.6
03-02-19 19:00,99.6
03-02-19 18:00,99.6
03-02-19 17:00,99.6
03-02-19 16:00,99.6
03-02-19 15:00,99.6
03-02-19 14:00,99.6
03-02-19 13:00,99.6
03-02-19 12:00,99.6
03-02-19 11:00,99.6
03-02-19 10:00,99.6
03-02-19 09:00,99.6
03-02-19 08:00,99.6
03-02-19 07:00,99.6
03-02-19 06:00,99.6
03-02-19 05:00,99.6
03-02-19 04:00,99.6
03-02-19 03:00,99.6
03-02-19 02:00,99.6
03-02-19 01:00,99.6
03-02-19 00:00,99.6
02-02-19 23:00,99.6
02-02-19 22:00,99.6
02-02-19 21:00,99.6
02-02-19 20:00,99.6
02-02-19 19:00,99.6
02-02-19 18:00,99.6
02-02-19 17:00,99.6
02-02-19 16:00,99.6
02-02-19 15:00,99.6
02-02-19 14:00,99.6
02-02-19 13:00,99.6
02-02-19 12:00,99.6
02-02-19 11:00,99.6
02-02-19 10:00,99.6
02-02-19 09:00,99.5
02-02-19 08:00,99.6
02-02-19 07:00,99.5
02-02-19 06:00,99.5
02-02-19 05:00,99.6
02-02-19 04:00,99.6
02-02-19 03:00,99.6
02-02-19 02:00,99.6
02-02-19 01:00,99.6
02-02-19 00:00,99.6
01-02-19 23:00,99.6
01-02-19 22:00,99.6
01-02-19 21:00,99.6
01-02-19 20:00,99.6
01-02-19 19:00,99.6
01-02-19 18:00,99.6
01-02-19 17:00,99.6
01-02-19 16:00,99.6
01-02-19 15:00,99.6
01-02-19 14:00,99.6
01-02-19 13:00,99.6
01-02-19 12:00,99.6
01-02-19 11:00,99.6
01-02-19 10:00,99.6
01-02-19 09:00,99.6
01-02-19 08:00,99.6
01-02-19 07:00,99.6
01-02-19 06:00,99.6
01-02-19 05:00,99.6
01-02-19 04:00,99.6
01-02-19 03:00,99.6
01-02-19 02:00,99.6
01-02-19 01:00,99.6

