Datum Zeit,Chemnitz-Leipziger Str. FEUCHT
24-02-19 13:00,30.3
24-02-19 12:00,43.3
24-02-19 11:00,52.7
24-02-19 10:00,62.6
24-02-19 09:00,69.8
24-02-19 08:00,76.7
24-02-19 07:00,76.8
24-02-19 06:00,75.0
24-02-19 05:00,73.4
24-02-19 04:00,70.6
24-02-19 03:00,69.3
24-02-19 02:00,68.5
24-02-19 01:00,68.7
24-02-19 00:00,67.5
23-02-19 23:00,66.7
23-02-19 22:00,62.0
23-02-19 21:00,58.3
23-02-19 20:00,52.3
23-02-19 19:00,46.5
23-02-19 18:00,38.2
23-02-19 17:00,31.4
23-02-19 16:00,26.1
23-02-19 15:00,30.9
23-02-19 14:00,33.6
23-02-19 13:00,42.3
23-02-19 12:00,48.4
23-02-19 11:00,54.4
23-02-19 10:00,59.5
23-02-19 09:00,65.5
23-02-19 08:00,80.5
23-02-19 07:00,77.5
23-02-19 06:00,77.9
23-02-19 05:00,82.4
23-02-19 04:00,87.4
23-02-19 03:00,90.0
23-02-19 02:00,91.8
23-02-19 01:00,94.1
23-02-19 00:00,92.4
22-02-19 23:00,91.6
22-02-19 22:00,92.2
22-02-19 21:00,88.2
22-02-19 20:00,83.0
22-02-19 19:00,79.8
22-02-19 18:00,89.0
22-02-19 17:00,94.3
22-02-19 16:00,98.0
22-02-19 15:00,97.2
22-02-19 14:00,92.3
22-02-19 13:00,94.7
22-02-19 12:00,97.5
22-02-19 11:00,98.3
22-02-19 10:00,98.9
22-02-19 09:00,98.3
22-02-19 08:00,99.7
22-02-19 07:00,99.9
22-02-19 06:00,99.7
22-02-19 05:00,100.0
22-02-19 04:00,100.0
22-02-19 03:00,99.6
22-02-19 02:00,99.3
22-02-19 01:00,98.9
22-02-19 00:00,97.8
21-02-19 23:00,94.1
21-02-19 22:00,91.3
21-02-19 21:00,94.7
21-02-19 20:00,93.9
21-02-19 19:00,75.1
21-02-19 18:00,70.0
21-02-19 17:00,68.5
21-02-19 16:00,67.6
21-02-19 15:00,69.7
21-02-19 14:00,68.9
21-02-19 13:00,71.2
21-02-19 12:00,73.9
21-02-19 11:00,74.9
21-02-19 10:00,78.4
21-02-19 09:00,81.3
21-02-19 08:00,82.8
21-02-19 07:00,83.8
21-02-19 06:00,85.5
21-02-19 05:00,86.0
21-02-19 04:00,85.9
21-02-19 03:00,84.8
21-02-19 02:00,84.0
21-02-19 01:00,82.3
21-02-19 00:00,80.0
20-02-19 23:00,78.1
20-02-19 22:00,75.7
20-02-19 21:00,73.7
20-02-19 20:00,70.4
20-02-19 19:00,67.6
20-02-19 18:00,63.7
20-02-19 17:00,60.9
20-02-19 16:00,59.7
20-02-19 15:00,59.1
20-02-19 14:00,62.3
20-02-19 13:00,65.5
20-02-19 12:00,66.7
20-02-19 11:00,71.8
20-02-19 10:00,77.4
20-02-19 09:00,80.3
20-02-19 08:00,82.4
20-02-19 07:00,83.6
20-02-19 06:00,85.4
20-02-19 05:00,87.1
20-02-19 04:00,86.8
20-02-19 03:00,86.2
20-02-19 02:00,85.6
20-02-19 01:00,84.8
20-02-19 00:00,82.5
19-02-19 23:00,80.4
19-02-19 22:00,79.7
19-02-19 21:00,82.0
19-02-19 20:00,83.3
19-02-19 19:00,82.4
19-02-19 18:00,80.6
19-02-19 17:00,82.3
19-02-19 16:00,85.0
19-02-19 15:00,75.0
19-02-19 14:00,65.1
19-02-19 13:00,58.9
19-02-19 12:00,56.1
19-02-19 11:00,56.7
19-02-19 10:00,60.5
19-02-19 09:00,64.1
19-02-19 08:00,65.3
19-02-19 07:00,60.7
19-02-19 06:00,63.4
19-02-19 05:00,66.3
19-02-19 04:00,65.0
19-02-19 03:00,62.5
19-02-19 02:00,59.1
19-02-19 01:00,58.0
19-02-19 00:00,60.2
18-02-19 23:00,55.7
18-02-19 22:00,50.7
18-02-19 21:00,46.9
18-02-19 20:00,42.2
18-02-19 19:00,39.1
18-02-19 18:00,33.8
18-02-19 17:00,31.9
18-02-19 16:00,29.5
18-02-19 15:00,29.3
18-02-19 14:00,30.8
18-02-19 13:00,32.1
18-02-19 12:00,34.8
18-02-19 11:00,41.8
18-02-19 10:00,47.5
18-02-19 09:00,53.7
18-02-19 08:00,59.6
18-02-19 07:00,60.6
18-02-19 06:00,62.5
18-02-19 05:00,64.0
18-02-19 04:00,66.0
18-02-19 03:00,67.4
18-02-19 02:00,66.5
18-02-19 01:00,66.2
18-02-19 00:00,61.9
17-02-19 23:00,56.8
17-02-19 22:00,54.3
17-02-19 21:00,55.6
17-02-19 20:00,55.8
17-02-19 19:00,47.8
17-02-19 18:00,36.8
17-02-19 17:00,33.6
17-02-19 16:00,33.5
17-02-19 15:00,33.6
17-02-19 14:00,34.8
17-02-19 13:00,35.9
17-02-19 12:00,43.0
17-02-19 11:00,50.5
17-02-19 10:00,57.2
17-02-19 09:00,65.1
17-02-19 08:00,70.7
17-02-19 07:00,70.3
17-02-19 06:00,69.2
17-02-19 05:00,68.7
17-02-19 04:00,64.5
17-02-19 03:00,62.8
17-02-19 02:00,60.7
17-02-19 01:00,64.7
17-02-19 00:00,61.3
16-02-19 23:00,55.0
16-02-19 22:00,50.8
16-02-19 21:00,49.0
16-02-19 20:00,46.2
16-02-19 19:00,41.5
16-02-19 18:00,35.5
16-02-19 17:00,29.4
16-02-19 16:00,27.0
16-02-19 15:00,25.5
16-02-19 14:00,25.9
16-02-19 13:00,33.8
16-02-19 12:00,38.9
16-02-19 11:00,49.0
16-02-19 10:00,61.6
16-02-19 09:00,73.3
16-02-19 08:00,82.8
16-02-19 07:00,86.3
16-02-19 06:00,84.9
16-02-19 05:00,82.6
16-02-19 04:00,80.5
16-02-19 03:00,79.1
16-02-19 02:00,78.6
16-02-19 01:00,79.2
16-02-19 00:00,78.9
15-02-19 23:00,76.6
15-02-19 22:00,72.9
15-02-19 21:00,71.8
15-02-19 20:00,68.2
15-02-19 19:00,60.7
15-02-19 18:00,52.0
15-02-19 17:00,44.0
15-02-19 16:00,42.6
15-02-19 15:00,43.1
15-02-19 14:00,41.8
15-02-19 13:00,46.6
15-02-19 12:00,54.3
15-02-19 11:00,63.8
15-02-19 10:00,72.4
15-02-19 09:00,81.6
15-02-19 08:00,84.5
15-02-19 07:00,84.6
15-02-19 06:00,86.5
15-02-19 05:00,84.2
15-02-19 04:00,84.4
15-02-19 03:00,84.7
15-02-19 02:00,82.4
15-02-19 01:00,82.7
15-02-19 00:00,82.6
14-02-19 23:00,82.7
14-02-19 22:00,80.6
14-02-19 21:00,77.2
14-02-19 20:00,73.3
14-02-19 19:00,67.8
14-02-19 18:00,60.5
14-02-19 17:00,54.9
14-02-19 16:00,53.7
14-02-19 15:00,55.4
14-02-19 14:00,55.6
14-02-19 13:00,55.8
14-02-19 12:00,59.1
14-02-19 11:00,65.9
14-02-19 10:00,71.6
14-02-19 09:00,75.9
14-02-19 08:00,78.5
14-02-19 07:00,79.6
14-02-19 06:00,80.8
14-02-19 05:00,79.0
14-02-19 04:00,77.7
14-02-19 03:00,75.9
14-02-19 02:00,74.8
14-02-19 01:00,74.8
14-02-19 00:00,76.2
13-02-19 23:00,80.4
13-02-19 22:00,83.0
13-02-19 21:00,87.2
13-02-19 20:00,88.5
13-02-19 19:00,88.3
13-02-19 18:00,88.0
13-02-19 17:00,87.8
13-02-19 16:00,92.4
13-02-19 15:00,96.2
13-02-19 14:00,97.1
13-02-19 13:00,95.2
13-02-19 12:00,87.2
13-02-19 11:00,80.9
13-02-19 10:00,81.4
13-02-19 09:00,82.0
13-02-19 08:00,84.5
13-02-19 07:00,87.1
13-02-19 06:00,86.0
13-02-19 05:00,86.4
13-02-19 04:00,87.4
13-02-19 03:00,87.0
13-02-19 02:00,88.6
13-02-19 01:00,86.2
13-02-19 00:00,85.1
12-02-19 23:00,88.4
12-02-19 22:00,86.4
12-02-19 21:00,85.5
12-02-19 20:00,84.0
12-02-19 19:00,80.8
12-02-19 18:00,77.4
12-02-19 17:00,76.0
12-02-19 16:00,85.7
12-02-19 15:00,90.3
12-02-19 14:00,82.8
12-02-19 13:00,86.4
12-02-19 12:00,91.2
12-02-19 11:00,93.9
12-02-19 10:00,95.2
12-02-19 09:00,96.5
12-02-19 08:00,85.1
12-02-19 07:00,76.0
12-02-19 06:00,78.8
12-02-19 05:00,86.7
12-02-19 04:00,80.3
12-02-19 03:00,75.6
12-02-19 02:00,77.8
12-02-19 01:00,78.5
12-02-19 00:00,77.3
11-02-19 23:00,78.0
11-02-19 22:00,78.8
11-02-19 21:00,82.9
11-02-19 20:00,86.0
11-02-19 19:00,90.3
11-02-19 18:00,86.5
11-02-19 17:00,83.1
11-02-19 16:00,90.1
11-02-19 15:00,89.7
11-02-19 14:00,78.3
11-02-19 13:00,77.7
11-02-19 12:00,76.8
11-02-19 11:00,83.9
11-02-19 10:00,88.0
11-02-19 09:00,90.8
11-02-19 08:00,92.7
11-02-19 07:00,91.1
11-02-19 06:00,94.3
11-02-19 05:00,96.5
11-02-19 04:00,94.8
11-02-19 03:00,91.8
11-02-19 02:00,82.7
11-02-19 01:00,78.8
11-02-19 00:00,80.8
10-02-19 23:00,80.0
10-02-19 22:00,77.7
10-02-19 21:00,78.2
10-02-19 20:00,76.3
10-02-19 19:00,71.9
10-02-19 18:00,63.6
10-02-19 17:00,61.1
10-02-19 16:00,59.5
10-02-19 15:00,61.5
10-02-19 14:00,66.0
10-02-19 13:00,64.7
10-02-19 12:00,61.4
10-02-19 11:00,66.1
10-02-19 10:00,68.9
10-02-19 09:00,70.7
10-02-19 08:00,74.6
10-02-19 07:00,80.4
10-02-19 06:00,82.4
10-02-19 05:00,82.5
10-02-19 04:00,82.4
10-02-19 03:00,80.9
10-02-19 02:00,79.2
10-02-19 01:00,78.8
10-02-19 00:00,79.5
09-02-19 23:00,77.7
09-02-19 22:00,77.0
09-02-19 21:00,76.7
09-02-19 20:00,76.5
09-02-19 19:00,78.3
09-02-19 18:00,76.6
09-02-19 17:00,72.3
09-02-19 16:00,67.7
09-02-19 15:00,67.3
09-02-19 14:00,69.1
09-02-19 13:00,70.4
09-02-19 12:00,74.3
09-02-19 11:00,74.2
09-02-19 10:00,77.3
09-02-19 09:00,76.3
09-02-19 08:00,71.9
09-02-19 07:00,67.9
09-02-19 06:00,65.0
09-02-19 05:00,61.6
09-02-19 04:00,56.1
09-02-19 03:00,57.2
09-02-19 02:00,58.1
09-02-19 01:00,60.3
09-02-19 00:00,64.1
08-02-19 23:00,71.7
08-02-19 22:00,78.9
08-02-19 21:00,79.4
08-02-19 20:00,78.2
08-02-19 19:00,79.0
08-02-19 18:00,77.2
08-02-19 17:00,74.4
08-02-19 16:00,72.0
08-02-19 15:00,72.2
08-02-19 14:00,73.9
08-02-19 13:00,75.4
08-02-19 12:00,76.5
08-02-19 11:00,80.7
08-02-19 10:00,82.8
08-02-19 09:00,84.7
08-02-19 08:00,87.8
08-02-19 07:00,86.9
08-02-19 06:00,86.1
08-02-19 05:00,87.1
08-02-19 04:00,87.9
08-02-19 03:00,88.6
08-02-19 02:00,89.1
08-02-19 01:00,88.8
08-02-19 00:00,88.7
07-02-19 23:00,90.0
07-02-19 22:00,90.5
07-02-19 21:00,90.2
07-02-19 20:00,90.3
07-02-19 19:00,91.4
07-02-19 18:00,92.6
07-02-19 17:00,91.1
07-02-19 16:00,85.5
07-02-19 15:00,57.9
07-02-19 14:00,55.0
07-02-19 13:00,56.8
07-02-19 12:00,60.6
07-02-19 11:00,69.6
07-02-19 10:00,77.7
07-02-19 09:00,84.0
07-02-19 08:00,87.6
07-02-19 07:00,88.3
07-02-19 06:00,89.5
07-02-19 05:00,89.6
07-02-19 04:00,88.3
07-02-19 03:00,88.3
07-02-19 02:00,89.2
07-02-19 01:00,87.9
07-02-19 00:00,85.5
06-02-19 23:00,86.1
06-02-19 22:00,80.6
06-02-19 21:00,80.8
06-02-19 20:00,81.4
06-02-19 19:00,79.0
06-02-19 18:00,76.7
06-02-19 17:00,72.7
06-02-19 16:00,66.9
06-02-19 15:00,64.3
06-02-19 14:00,68.1
06-02-19 13:00,70.5
06-02-19 12:00,72.4
06-02-19 11:00,79.1
06-02-19 10:00,84.8
06-02-19 09:00,89.4
06-02-19 08:00,91.5
06-02-19 07:00,92.2
06-02-19 06:00,91.8
06-02-19 05:00,89.7
06-02-19 04:00,87.2
06-02-19 03:00,87.9
06-02-19 02:00,87.7
06-02-19 01:00,87.3
06-02-19 00:00,87.1
05-02-19 23:00,87.6
05-02-19 22:00,86.7
05-02-19 21:00,86.0
05-02-19 20:00,84.9
05-02-19 19:00,85.1
05-02-19 18:00,84.9
05-02-19 17:00,80.7
05-02-19 16:00,79.3
05-02-19 15:00,78.3
05-02-19 14:00,78.2
05-02-19 13:00,76.9
05-02-19 12:00,73.7
05-02-19 11:00,72.7
05-02-19 10:00,73.5
05-02-19 09:00,75.8
05-02-19 08:00,81.3
05-02-19 07:00,81.1
05-02-19 06:00,82.1
05-02-19 05:00,79.8
05-02-19 04:00,77.2
05-02-19 03:00,77.7
05-02-19 02:00,79.2
05-02-19 01:00,78.4
05-02-19 00:00,78.5
04-02-19 23:00,81.7
04-02-19 22:00,86.3
04-02-19 21:00,88.0
04-02-19 20:00,87.2
04-02-19 19:00,86.0
04-02-19 18:00,81.1
04-02-19 17:00,78.7
04-02-19 16:00,75.4
04-02-19 15:00,75.1
04-02-19 14:00,78.0
04-02-19 13:00,82.0
04-02-19 12:00,86.9
04-02-19 11:00,91.2
04-02-19 10:00,94.1
04-02-19 09:00,95.2
04-02-19 08:00,95.8
04-02-19 07:00,96.1
04-02-19 06:00,96.7
04-02-19 05:00,96.6
04-02-19 04:00,97.0
04-02-19 03:00,97.2
04-02-19 02:00,97.3
04-02-19 01:00,97.4
04-02-19 00:00,97.7
03-02-19 23:00,98.2
03-02-19 22:00,98.8
03-02-19 21:00,99.4
03-02-19 20:00,99.9
03-02-19 19:00,100.0
03-02-19 18:00,100.0
03-02-19 17:00,100.0
03-02-19 16:00,100.0
03-02-19 15:00,100.0
03-02-19 14:00,100.0
03-02-19 13:00,100.0
03-02-19 12:00,100.0
03-02-19 11:00,100.0
03-02-19 10:00,100.0
03-02-19 09:00,100.0
03-02-19 08:00,100.0
03-02-19 07:00,100.0
03-02-19 06:00,100.0
03-02-19 05:00,100.0
03-02-19 04:00,100.0
03-02-19 03:00,100.0
03-02-19 02:00,99.5
03-02-19 01:00,98.3
03-02-19 00:00,98.6
02-02-19 23:00,98.4
02-02-19 22:00,98.2
02-02-19 21:00,98.1
02-02-19 20:00,98.1
02-02-19 19:00,97.8
02-02-19 18:00,98.0
02-02-19 17:00,96.7
02-02-19 16:00,96.4
02-02-19 15:00,96.9
02-02-19 14:00,95.9
02-02-19 13:00,92.6
02-02-19 12:00,94.1
02-02-19 11:00,95.9
02-02-19 10:00,97.6
02-02-19 09:00,97.6
02-02-19 08:00,97.9
02-02-19 07:00,98.2
02-02-19 06:00,98.3
02-02-19 05:00,98.9
02-02-19 04:00,99.3
02-02-19 03:00,98.8
02-02-19 02:00,98.0
02-02-19 01:00,95.7
02-02-19 00:00,93.1
01-02-19 23:00,86.7
01-02-19 22:00,82.3
01-02-19 21:00,81.7
01-02-19 20:00,80.0
01-02-19 19:00,79.9
01-02-19 18:00,80.1
01-02-19 17:00,85.0
01-02-19 16:00,81.2
01-02-19 15:00,75.0
01-02-19 14:00,74.2
01-02-19 13:00,72.1
01-02-19 12:00,70.0
01-02-19 11:00,71.2
01-02-19 10:00,75.5
01-02-19 09:00,74.7
01-02-19 08:00,76.0
01-02-19 07:00,78.0
01-02-19 06:00,78.6
01-02-19 05:00,79.4
01-02-19 04:00,81.8
01-02-19 03:00,83.4
01-02-19 02:00,83.2
01-02-19 01:00,83.2

