Datum Zeit,Dresden-Winckelmannstr. FEUCHT
24-02-19 10:00,52.3
24-02-19 09:00,57.7
24-02-19 08:00,60.7
24-02-19 07:00,59.6
24-02-19 06:00,56.3
24-02-19 05:00,56.6
24-02-19 04:00,56.9
24-02-19 03:00,56.4
24-02-19 02:00,55.7
24-02-19 01:00,58.0
24-02-19 00:00,57.6
23-02-19 23:00,55.9
23-02-19 22:00,53.0
23-02-19 21:00,49.7
23-02-19 20:00,46.1
23-02-19 19:00,43.2
23-02-19 18:00,37.1
23-02-19 17:00,33.5
23-02-19 16:00,27.7
23-02-19 15:00,26.4
23-02-19 14:00,25.9
23-02-19 13:00,33.9
23-02-19 12:00,46.3
23-02-19 11:00,49.9
23-02-19 10:00,56.3
23-02-19 09:00,64.6
23-02-19 08:00,77.6
23-02-19 07:00,79.8
23-02-19 06:00,79.8
23-02-19 05:00,76.9
23-02-19 04:00,75.1
23-02-19 03:00,75.9
23-02-19 02:00,75.9
23-02-19 01:00,72.2
23-02-19 00:00,69.1
22-02-19 23:00,71.4
22-02-19 22:00,69.1
22-02-19 21:00,73.8
22-02-19 20:00,72.8
22-02-19 19:00,70.5
22-02-19 18:00,68.0
22-02-19 17:00,73.2
22-02-19 16:00,65.5
22-02-19 15:00,80.7
22-02-19 14:00,87.1
22-02-19 13:00,86.5
22-02-19 12:00,84.0
22-02-19 11:00,84.9
22-02-19 10:00,89.1
22-02-19 09:00,92.1
22-02-19 08:00,93.4
22-02-19 07:00,94.9
22-02-19 06:00,96.7
22-02-19 05:00,97.2
22-02-19 04:00,97.8
22-02-19 03:00,96.3
22-02-19 02:00,94.4
22-02-19 01:00,94.3
22-02-19 00:00,92.3
21-02-19 23:00,85.7
21-02-19 22:00,81.3
21-02-19 21:00,80.9
21-02-19 20:00,74.5
21-02-19 19:00,70.8
21-02-19 18:00,66.8
21-02-19 17:00,65.1
21-02-19 16:00,63.2
21-02-19 15:00,63.8
21-02-19 14:00,68.2
21-02-19 13:00,73.1
21-02-19 12:00,64.7
21-02-19 11:00,66.1
21-02-19 10:00,71.5
21-02-19 09:00,77.7
21-02-19 08:00,81.0
21-02-19 07:00,82.9
21-02-19 06:00,84.0
21-02-19 05:00,84.0
21-02-19 04:00,82.6
21-02-19 03:00,81.5
21-02-19 02:00,80.2
21-02-19 01:00,77.0
21-02-19 00:00,75.9
20-02-19 23:00,73.3
20-02-19 22:00,70.7
20-02-19 21:00,68.0
20-02-19 20:00,65.1
20-02-19 19:00,61.0
20-02-19 18:00,57.0
20-02-19 17:00,52.7
20-02-19 16:00,55.7
20-02-19 15:00,52.9
20-02-19 14:00,55.7
20-02-19 13:00,59.7
20-02-19 12:00,63.1
20-02-19 11:00,66.9
20-02-19 10:00,68.2
20-02-19 09:00,69.9
20-02-19 08:00,71.6
20-02-19 07:00,74.2
20-02-19 06:00,73.6
20-02-19 05:00,73.1
20-02-19 04:00,72.8
20-02-19 03:00,71.7
20-02-19 02:00,70.7
20-02-19 01:00,70.4
20-02-19 00:00,69.2
19-02-19 23:00,68.5
19-02-19 22:00,70.6
19-02-19 21:00,73.9
19-02-19 20:00,76.6
19-02-19 19:00,76.7
19-02-19 18:00,75.7
19-02-19 17:00,76.0
19-02-19 16:00,74.6
19-02-19 15:00,65.4
19-02-19 14:00,55.7
19-02-19 13:00,49.1
19-02-19 12:00,48.1
19-02-19 11:00,50.3
19-02-19 10:00,65.7
19-02-19 09:00,75.3
19-02-19 08:00,79.1
19-02-19 07:00,77.9
19-02-19 06:00,75.7
19-02-19 05:00,73.5
19-02-19 04:00,72.2
19-02-19 03:00,69.8
19-02-19 02:00,68.3
19-02-19 01:00,66.3
19-02-19 00:00,63.4
18-02-19 23:00,62.3
18-02-19 22:00,61.2
18-02-19 21:00,58.5
18-02-19 20:00,55.5
18-02-19 19:00,52.0
18-02-19 18:00,46.7
18-02-19 17:00,41.8
18-02-19 16:00,39.6
18-02-19 15:00,42.7
18-02-19 14:00,46.5
18-02-19 13:00,50.3
18-02-19 12:00,54.3
18-02-19 11:00,60.6
18-02-19 10:00,69.8
18-02-19 09:00,75.7
18-02-19 08:00,77.9
18-02-19 07:00,77.1
18-02-19 06:00,76.4
18-02-19 05:00,75.0
18-02-19 04:00,74.1
18-02-19 03:00,72.4
18-02-19 02:00,71.3
18-02-19 01:00,70.8
18-02-19 00:00,69.4
17-02-19 23:00,68.9
17-02-19 22:00,66.2
17-02-19 21:00,64.4
17-02-19 20:00,62.2
17-02-19 19:00,56.9
17-02-19 18:00,50.5
17-02-19 17:00,44.6
17-02-19 16:00,40.4
17-02-19 15:00,40.5
17-02-19 14:00,43.0
17-02-19 13:00,48.5
17-02-19 12:00,55.6
17-02-19 11:00,62.4
17-02-19 10:00,69.3
17-02-19 09:00,75.6
17-02-19 08:00,79.4
17-02-19 07:00,77.8
17-02-19 06:00,74.4
17-02-19 05:00,76.3
17-02-19 04:00,74.9
17-02-19 03:00,76.4
17-02-19 02:00,75.0
17-02-19 01:00,73.6
17-02-19 00:00,70.4
16-02-19 23:00,68.1
16-02-19 22:00,65.4
16-02-19 21:00,62.2
16-02-19 20:00,58.2
16-02-19 19:00,52.2
16-02-19 18:00,45.9
16-02-19 17:00,40.6
16-02-19 16:00,37.1
16-02-19 15:00,40.3
16-02-19 14:00,44.3
16-02-19 13:00,49.6
16-02-19 12:00,56.2
16-02-19 11:00,62.5
16-02-19 10:00,72.5
16-02-19 09:00,78.5
16-02-19 08:00,80.2
16-02-19 07:00,79.4
16-02-19 06:00,78.8
16-02-19 05:00,78.7
16-02-19 04:00,79.9
16-02-19 03:00,80.2
16-02-19 02:00,78.7
16-02-19 01:00,78.8
16-02-19 00:00,80.0
15-02-19 23:00,78.7
15-02-19 22:00,76.5
15-02-19 21:00,73.2
15-02-19 20:00,67.5
15-02-19 19:00,62.3
15-02-19 18:00,54.6
15-02-19 17:00,40.2
15-02-19 16:00,34.5
15-02-19 15:00,40.3
15-02-19 14:00,44.3
15-02-19 13:00,50.6
15-02-19 12:00,57.6
15-02-19 11:00,64.2
15-02-19 10:00,74.8
15-02-19 09:00,83.2
15-02-19 08:00,84.8
15-02-19 07:00,84.7
15-02-19 06:00,84.8
15-02-19 05:00,86.6
15-02-19 04:00,84.4
15-02-19 03:00,83.5
15-02-19 02:00,85.7
15-02-19 01:00,83.0
15-02-19 00:00,84.9
14-02-19 23:00,83.7
14-02-19 22:00,80.2
14-02-19 21:00,75.9
14-02-19 20:00,72.7
14-02-19 19:00,65.7
14-02-19 18:00,59.3
14-02-19 17:00,52.7
14-02-19 16:00,49.4
14-02-19 15:00,51.3
14-02-19 14:00,51.8
14-02-19 13:00,52.5
14-02-19 12:00,56.3
14-02-19 11:00,56.7
14-02-19 10:00,58.7
14-02-19 09:00,62.9
14-02-19 08:00,65.3
14-02-19 07:00,65.8
14-02-19 06:00,65.8
14-02-19 05:00,65.7
14-02-19 04:00,67.1
14-02-19 03:00,68.2
14-02-19 02:00,69.8
14-02-19 01:00,71.1
14-02-19 00:00,73.3
13-02-19 23:00,79.3
13-02-19 22:00,81.7
13-02-19 21:00,82.5
13-02-19 20:00,84.8
13-02-19 19:00,84.6
13-02-19 18:00,82.3
13-02-19 17:00,79.9
13-02-19 16:00,81.5
13-02-19 15:00,81.7
13-02-19 14:00,79.8
13-02-19 13:00,79.3
13-02-19 12:00,77.1
13-02-19 11:00,80.8
13-02-19 10:00,78.2
13-02-19 09:00,74.7
13-02-19 08:00,74.7
13-02-19 07:00,76.7
13-02-19 06:00,78.1
13-02-19 05:00,79.4
13-02-19 04:00,82.6
13-02-19 03:00,84.6
13-02-19 02:00,83.2
13-02-19 01:00,78.1
13-02-19 00:00,78.1
12-02-19 23:00,76.1
12-02-19 22:00,74.7
12-02-19 21:00,76.1
12-02-19 20:00,76.4
12-02-19 19:00,77.8
12-02-19 18:00,78.0
12-02-19 17:00,74.5
12-02-19 16:00,74.8
12-02-19 15:00,79.1
12-02-19 14:00,82.5
12-02-19 13:00,78.0
12-02-19 12:00,76.7
12-02-19 11:00,79.1
12-02-19 10:00,77.0
12-02-19 09:00,73.0
12-02-19 08:00,74.1
12-02-19 07:00,76.6
12-02-19 06:00,84.6
12-02-19 05:00,78.9
12-02-19 04:00,76.8
12-02-19 03:00,75.9
12-02-19 02:00,74.0
12-02-19 01:00,72.9
12-02-19 00:00,75.7
11-02-19 23:00,73.6
11-02-19 22:00,74.0
11-02-19 21:00,76.9
11-02-19 20:00,78.9
11-02-19 19:00,77.3
11-02-19 18:00,66.8
11-02-19 17:00,63.9
11-02-19 16:00,62.7
11-02-19 15:00,69.4
11-02-19 14:00,72.6
11-02-19 13:00,69.3
11-02-19 12:00,70.9
11-02-19 11:00,76.1
11-02-19 10:00,81.3
11-02-19 09:00,86.1
11-02-19 08:00,85.4
11-02-19 07:00,85.1
11-02-19 06:00,89.8
11-02-19 05:00,89.4
11-02-19 04:00,84.6
11-02-19 03:00,72.2
11-02-19 02:00,65.3
11-02-19 01:00,67.2
11-02-19 00:00,66.5
10-02-19 23:00,65.1
10-02-19 22:00,65.5
10-02-19 21:00,64.2
10-02-19 20:00,59.9
10-02-19 19:00,55.1
10-02-19 18:00,55.7
10-02-19 17:00,53.3
10-02-19 16:00,53.6
10-02-19 15:00,56.5
10-02-19 14:00,60.2
10-02-19 13:00,60.7
10-02-19 12:00,59.4
10-02-19 11:00,60.9
10-02-19 10:00,64.1
10-02-19 09:00,71.9
10-02-19 08:00,72.5
10-02-19 07:00,67.3
10-02-19 06:00,66.3
10-02-19 05:00,67.0
10-02-19 04:00,67.6
10-02-19 03:00,67.5
10-02-19 02:00,67.8
10-02-19 01:00,67.5
10-02-19 00:00,67.2
09-02-19 23:00,64.3
09-02-19 22:00,63.1
09-02-19 21:00,62.6
09-02-19 20:00,63.6
09-02-19 19:00,64.2
09-02-19 18:00,62.7
09-02-19 17:00,58.9
09-02-19 16:00,55.8
09-02-19 15:00,56.7
09-02-19 14:00,57.3
09-02-19 13:00,58.3
09-02-19 12:00,57.6
09-02-19 11:00,60.3
09-02-19 10:00,64.5
09-02-19 09:00,68.3
09-02-19 08:00,69.1
09-02-19 07:00,63.5
09-02-19 06:00,69.0
09-02-19 05:00,65.8
09-02-19 04:00,62.4
09-02-19 03:00,71.2
09-02-19 02:00,69.3
09-02-19 01:00,67.1
09-02-19 00:00,74.0
08-02-19 23:00,79.4
08-02-19 22:00,81.2
08-02-19 21:00,82.2
08-02-19 20:00,82.6
08-02-19 19:00,80.0
08-02-19 18:00,75.2
08-02-19 17:00,68.4
08-02-19 16:00,61.9
08-02-19 15:00,57.5
08-02-19 14:00,57.1
08-02-19 13:00,60.8
08-02-19 12:00,65.7
08-02-19 11:00,71.9
08-02-19 10:00,82.3
08-02-19 09:00,87.1
08-02-19 08:00,89.8
08-02-19 07:00,90.6
08-02-19 06:00,91.2
08-02-19 05:00,90.3
08-02-19 04:00,88.8
08-02-19 03:00,88.5
08-02-19 02:00,88.7
08-02-19 01:00,88.8
08-02-19 00:00,88.8
07-02-19 23:00,88.4
07-02-19 22:00,87.9
07-02-19 21:00,89.5
07-02-19 20:00,89.7
07-02-19 19:00,90.2
07-02-19 18:00,86.9
07-02-19 17:00,76.8
07-02-19 16:00,67.9
07-02-19 15:00,64.1
07-02-19 14:00,62.5
07-02-19 13:00,65.3
07-02-19 12:00,68.0
07-02-19 11:00,66.7
07-02-19 10:00,72.9
07-02-19 09:00,79.4
07-02-19 08:00,81.5
07-02-19 07:00,82.6
07-02-19 06:00,84.5
07-02-19 05:00,83.6
07-02-19 04:00,84.6
07-02-19 03:00,84.8
07-02-19 02:00,84.6
07-02-19 01:00,84.5
07-02-19 00:00,83.8
06-02-19 23:00,83.7
06-02-19 22:00,83.6
06-02-19 21:00,82.7
06-02-19 20:00,81.8
06-02-19 19:00,80.5
06-02-19 18:00,78.4
06-02-19 17:00,73.5
06-02-19 16:00,68.0
06-02-19 15:00,69.1
06-02-19 14:00,66.7
06-02-19 13:00,65.2
06-02-19 12:00,67.7
06-02-19 11:00,72.1
06-02-19 10:00,79.7
06-02-19 09:00,82.6
06-02-19 08:00,80.8
06-02-19 07:00,79.5
06-02-19 06:00,86.6
06-02-19 05:00,85.4
06-02-19 04:00,85.8
06-02-19 03:00,85.1
06-02-19 02:00,85.7
06-02-19 01:00,85.9
06-02-19 00:00,85.1
05-02-19 23:00,84.6
05-02-19 22:00,83.7
05-02-19 21:00,82.5
05-02-19 20:00,77.1
05-02-19 19:00,75.9
05-02-19 18:00,75.3
05-02-19 17:00,76.3
05-02-19 16:00,74.3
05-02-19 15:00,70.0
05-02-19 14:00,68.7
05-02-19 13:00,68.0
05-02-19 12:00,68.0
05-02-19 11:00,72.7
05-02-19 10:00,76.8
05-02-19 09:00,81.4
05-02-19 08:00,80.1
05-02-19 07:00,82.9
05-02-19 06:00,84.8
05-02-19 05:00,83.4
05-02-19 04:00,84.1
05-02-19 03:00,83.3
05-02-19 02:00,82.9
05-02-19 01:00,84.6
05-02-19 00:00,86.0
04-02-19 23:00,87.4
04-02-19 22:00,87.1
04-02-19 21:00,87.6
04-02-19 20:00,87.0
04-02-19 19:00,85.2
04-02-19 18:00,81.2
04-02-19 17:00,71.5
04-02-19 16:00,62.1
04-02-19 15:00,67.9
04-02-19 14:00,72.2
04-02-19 13:00,75.7
04-02-19 12:00,77.2
04-02-19 11:00,80.1
04-02-19 10:00,83.0
04-02-19 09:00,86.6
04-02-19 08:00,88.8
04-02-19 07:00,89.4
04-02-19 06:00,88.8
04-02-19 05:00,88.7
04-02-19 04:00,89.0
04-02-19 03:00,89.4
04-02-19 02:00,90.1
04-02-19 01:00,91.2
04-02-19 00:00,94.7
03-02-19 23:00,95.2
03-02-19 22:00,97.8
03-02-19 21:00,99.0
03-02-19 20:00,98.6
03-02-19 19:00,98.5
03-02-19 18:00,98.4
03-02-19 17:00,98.1
03-02-19 16:00,97.1
03-02-19 15:00,96.3
03-02-19 14:00,96.9
03-02-19 13:00,97.2
03-02-19 12:00,97.2
03-02-19 11:00,97.9
03-02-19 10:00,97.0
03-02-19 09:00,97.3
03-02-19 08:00,97.1
03-02-19 07:00,97.6
03-02-19 06:00,96.4
03-02-19 05:00,93.8
03-02-19 04:00,92.9
03-02-19 03:00,92.8
03-02-19 02:00,92.6
03-02-19 01:00,90.9
03-02-19 00:00,90.4
02-02-19 23:00,90.4
02-02-19 22:00,91.6
02-02-19 21:00,92.5
02-02-19 20:00,92.7
02-02-19 19:00,93.2
02-02-19 18:00,92.4
02-02-19 17:00,92.2
02-02-19 16:00,90.5
02-02-19 15:00,90.6
02-02-19 14:00,89.3
02-02-19 13:00,89.4
02-02-19 12:00,88.5
02-02-19 11:00,88.1
02-02-19 10:00,90.1
02-02-19 09:00,92.5
02-02-19 08:00,92.7
02-02-19 07:00,92.0
02-02-19 06:00,92.4
02-02-19 05:00,92.2
02-02-19 04:00,92.1
02-02-19 03:00,91.0
02-02-19 02:00,89.5
02-02-19 01:00,91.0
02-02-19 00:00,88.6
01-02-19 23:00,81.3
01-02-19 22:00,77.6
01-02-19 21:00,76.4
01-02-19 20:00,74.3
01-02-19 19:00,75.7
01-02-19 18:00,76.9
01-02-19 17:00,74.5
01-02-19 16:00,68.2
01-02-19 15:00,68.3
01-02-19 14:00,68.4
01-02-19 13:00,67.5
01-02-19 12:00,67.9
01-02-19 11:00,70.2
01-02-19 10:00,71.7
01-02-19 09:00,73.8
01-02-19 08:00,74.7
01-02-19 07:00,74.5
01-02-19 06:00,74.5
01-02-19 05:00,75.2
01-02-19 04:00,75.9
01-02-19 03:00,76.6
01-02-19 02:00,76.7
01-02-19 01:00,76.8

