Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-11-14,35
29-11-14,29
28-11-14,23
27-11-14,26
26-11-14,27
25-11-14,26
24-11-14,32
23-11-14,28
22-11-14,21
21-11-14,17
20-11-14,21
19-11-14,15
18-11-14,26
17-11-14,19
16-11-14,15
15-11-14,28
14-11-14,32
13-11-14,27
12-11-14,36
11-11-14,28
10-11-14,26
09-11-14,17
08-11-14,20
07-11-14,28
06-11-14,30
05-11-14,
04-11-14,32
03-11-14,24
02-11-14,25
01-11-14,47

