Datum Zeit,Plauen-Sued PM10
,µg/m³
30-11-14,24
29-11-14,22
28-11-14,28
27-11-14,34
26-11-14,38
25-11-14,26
24-11-14,27
23-11-14,18
22-11-14,25
21-11-14,29
20-11-14,20
19-11-14,9
18-11-14,21
17-11-14,31
16-11-14,17
15-11-14,34
14-11-14,41
13-11-14,32
12-11-14,39
11-11-14,31
10-11-14,13
09-11-14,14
08-11-14,20
07-11-14,26
06-11-14,26
05-11-14,25
04-11-14,23
03-11-14,21
02-11-14,24
01-11-14,22

