Datum Zeit,Klingenthal PM10
,µg/m³
30-11-14,15
29-11-14,18
28-11-14,20
27-11-14,25
26-11-14,22
25-11-14,13
24-11-14,20
23-11-14,17
22-11-14,26
21-11-14,12
20-11-14,9
19-11-14,7
18-11-14,
17-11-14,11
16-11-14,12
15-11-14,21
14-11-14,25
13-11-14,18
12-11-14,22
11-11-14,15
10-11-14,9
09-11-14,13
08-11-14,22
07-11-14,15
06-11-14,10
05-11-14,22
04-11-14,22
03-11-14,18
02-11-14,19
01-11-14,22

