Datum Zeit,Bautzen PM10
,µg/m³
30-11-14,47
29-11-14,49
28-11-14,50
27-11-14,21
26-11-14,24
25-11-14,22
24-11-14,23
23-11-14,25
22-11-14,15
21-11-14,24
20-11-14,15
19-11-14,11
18-11-14,26
17-11-14,21
16-11-14,26
15-11-14,26
14-11-14,43
13-11-14,33
12-11-14,33
11-11-14,29
10-11-14,19
09-11-14,22
08-11-14,18
07-11-14,23
06-11-14,22
05-11-14,18
04-11-14,28
03-11-14,26
02-11-14,20
01-11-14,30

