Datum Zeit,Goerlitz PM10
,µg/m³
30-11-14,51
29-11-14,53
28-11-14,56
27-11-14,46
26-11-14,40
25-11-14,26
24-11-14,36
23-11-14,37
22-11-14,27
21-11-14,31
20-11-14,16
19-11-14,10
18-11-14,27
17-11-14,35
16-11-14,33
15-11-14,34
14-11-14,52
13-11-14,38
12-11-14,44
11-11-14,47
10-11-14,23
09-11-14,44
08-11-14,24
07-11-14,20
06-11-14,29
05-11-14,24
04-11-14,37
03-11-14,41
02-11-14,23
01-11-14,38

