Datum Zeit,Collmberg PM10
,µg/m³
30-11-14,42
29-11-14,45
28-11-14,38
27-11-14,27
26-11-14,22
25-11-14,17
24-11-14,15
23-11-14,18
22-11-14,21
21-11-14,14
20-11-14,12
19-11-14,6
18-11-14,15
17-11-14,16
16-11-14,22
15-11-14,33
14-11-14,37
13-11-14,11
12-11-14,22
11-11-14,23
10-11-14,8
09-11-14,16
08-11-14,12
07-11-14,25
06-11-14,27
05-11-14,26
04-11-14,21
03-11-14,15
02-11-14,12
01-11-14,15

