Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-14,9
29-11-14,9
28-11-14,8
27-11-14,27
26-11-14,21
25-11-14,7
24-11-14,9
23-11-14,8
22-11-14,15
21-11-14,12
20-11-14,2
19-11-14,2
18-11-14,5
17-11-14,9
16-11-14,8
15-11-14,25
14-11-14,33
13-11-14,11
12-11-14,19
11-11-14,16
10-11-14,7
09-11-14,5
08-11-14,11
07-11-14,13
06-11-14,12
05-11-14,16
04-11-14,19
03-11-14,7
02-11-14,11
01-11-14,8

