Datum Zeit,Leipzig-West PM10
,µg/m³
30-11-14,41
29-11-14,45
28-11-14,36
27-11-14,30
26-11-14,27
25-11-14,22
24-11-14,14
23-11-14,18
22-11-14,21
21-11-14,21
20-11-14,31
19-11-14,20
18-11-14,33
17-11-14,17
16-11-14,21
15-11-14,36
14-11-14,36
13-11-14,23
12-11-14,22
11-11-14,22
10-11-14,14
09-11-14,20
08-11-14,16
07-11-14,26
06-11-14,27
05-11-14,26
04-11-14,18
03-11-14,17
02-11-14,19
01-11-14,25

