Datum Zeit,Bautzen PM10
,µg/m³
31-08-12,13
30-08-12,14
29-08-12,16
28-08-12,11
27-08-12,12
26-08-12,8
25-08-12,12
24-08-12,18
23-08-12,21
22-08-12,17
21-08-12,28
20-08-12,20
19-08-12,19
18-08-12,22
17-08-12,22
16-08-12,23
15-08-12,17
14-08-12,16
13-08-12,13
12-08-12,9
11-08-12,7
10-08-12,12
09-08-12,13
08-08-12,14
07-08-12,10
06-08-12,13
05-08-12,16
04-08-12,17
03-08-12,21
02-08-12,21
01-08-12,17

