Datum Zeit,Dresden-Nord O3
,µg/m³
01-09-12 00:00,2
31-08-12 23:00,3
31-08-12 22:00,6
31-08-12 21:00,8
31-08-12 20:00,5
31-08-12 19:00,10
31-08-12 18:00,14
31-08-12 17:00,23
31-08-12 16:00,25
31-08-12 15:00,29
31-08-12 14:00,30
31-08-12 13:00,27
31-08-12 12:00,19
31-08-12 11:00,15
31-08-12 10:00,15
31-08-12 09:00,7
31-08-12 08:00,3
31-08-12 07:00,6
31-08-12 06:00,15
31-08-12 05:00,32
31-08-12 04:00,35
31-08-12 03:00,42
31-08-12 02:00,53
31-08-12 01:00,56
31-08-12 00:00,57
30-08-12 23:00,57
30-08-12 22:00,22
30-08-12 21:00,21
30-08-12 20:00,24
30-08-12 19:00,27
30-08-12 18:00,20
30-08-12 17:00,24
30-08-12 16:00,31
30-08-12 15:00,60
30-08-12 14:00,52
30-08-12 13:00,65
30-08-12 12:00,57
30-08-12 11:00,49
30-08-12 10:00,28
30-08-12 09:00,48
30-08-12 08:00,38
30-08-12 07:00,27
30-08-12 06:00,22
30-08-12 05:00,53
30-08-12 04:00,69
30-08-12 03:00,78
30-08-12 02:00,73
30-08-12 01:00,78
30-08-12 00:00,85
29-08-12 23:00,83
29-08-12 22:00,80
29-08-12 21:00,82
29-08-12 20:00,74
29-08-12 19:00,87
29-08-12 18:00,98
29-08-12 17:00,114
29-08-12 16:00,117
29-08-12 15:00,112
29-08-12 14:00,104
29-08-12 13:00,91
29-08-12 12:00,75
29-08-12 11:00,60
29-08-12 10:00,46
29-08-12 09:00,34
29-08-12 08:00,13
29-08-12 07:00,4
29-08-12 06:00,2
29-08-12 05:00,2
29-08-12 04:00,16
29-08-12 03:00,27
29-08-12 02:00,35
29-08-12 01:00,41
29-08-12 00:00,37
28-08-12 23:00,39
28-08-12 22:00,30
28-08-12 21:00,22
28-08-12 20:00,18
28-08-12 19:00,37
28-08-12 18:00,62
28-08-12 17:00,64
28-08-12 16:00,79
28-08-12 15:00,80
28-08-12 14:00,82
28-08-12 13:00,79
28-08-12 12:00,77
28-08-12 11:00,72
28-08-12 10:00,51
28-08-12 09:00,45
28-08-12 08:00,35
28-08-12 07:00,18
28-08-12 06:00,13
28-08-12 05:00,24
28-08-12 04:00,37
28-08-12 03:00,40
28-08-12 02:00,37
28-08-12 01:00,35
28-08-12 00:00,31
27-08-12 23:00,26
27-08-12 22:00,27
27-08-12 21:00,20
27-08-12 20:00,18
27-08-12 19:00,47
27-08-12 18:00,61
27-08-12 17:00,64
27-08-12 16:00,61
27-08-12 15:00,60
27-08-12 14:00,60
27-08-12 13:00,53
27-08-12 12:00,51
27-08-12 11:00,47
27-08-12 10:00,40
27-08-12 09:00,38
27-08-12 08:00,32
27-08-12 07:00,25
27-08-12 06:00,26
27-08-12 05:00,40
27-08-12 04:00,56
27-08-12 03:00,57
27-08-12 02:00,57
27-08-12 01:00,56
27-08-12 00:00,58
26-08-12 23:00,53
26-08-12 22:00,51
26-08-12 21:00,46
26-08-12 20:00,40
26-08-12 19:00,61
26-08-12 18:00,60
26-08-12 17:00,61
26-08-12 16:00,65
26-08-12 15:00,68
26-08-12 14:00,64
26-08-12 13:00,62
26-08-12 12:00,64
26-08-12 11:00,64
26-08-12 10:00,60
26-08-12 09:00,49
26-08-12 08:00,49
26-08-12 07:00,47
26-08-12 06:00,48
26-08-12 05:00,49
26-08-12 04:00,57
26-08-12 03:00,40
26-08-12 02:00,33
26-08-12 01:00,32
26-08-12 00:00,14
25-08-12 23:00,13
25-08-12 22:00,24
25-08-12 21:00,45
25-08-12 20:00,53
25-08-12 19:00,58
25-08-12 18:00,63
25-08-12 17:00,76
25-08-12 16:00,77
25-08-12 15:00,77
25-08-12 14:00,77
25-08-12 13:00,70
25-08-12 12:00,71
25-08-12 11:00,72
25-08-12 10:00,61
25-08-12 09:00,53
25-08-12 08:00,43
25-08-12 07:00,42
25-08-12 06:00,33
25-08-12 05:00,19
25-08-12 04:00,17
25-08-12 03:00,25
25-08-12 02:00,23
25-08-12 01:00,20
25-08-12 00:00,11
24-08-12 23:00,15
24-08-12 22:00,28
24-08-12 21:00,35
24-08-12 20:00,34
24-08-12 19:00,46
24-08-12 18:00,58
24-08-12 17:00,67
24-08-12 16:00,57
24-08-12 15:00,46
24-08-12 14:00,52
24-08-12 13:00,48
24-08-12 12:00,42
24-08-12 11:00,28
24-08-12 10:00,35
24-08-12 09:00,39
24-08-12 08:00,33
24-08-12 07:00,23
24-08-12 06:00,21
24-08-12 05:00,33
24-08-12 04:00,37
24-08-12 03:00,39
24-08-12 02:00,38
24-08-12 01:00,36
24-08-12 00:00,37
23-08-12 23:00,37
23-08-12 22:00,40
23-08-12 21:00,65
23-08-12 20:00,77
23-08-12 19:00,108
23-08-12 18:00,112
23-08-12 17:00,92
23-08-12 16:00,91
23-08-12 15:00,89
23-08-12 14:00,86
23-08-12 13:00,78
23-08-12 12:00,77
23-08-12 11:00,61
23-08-12 10:00,44
23-08-12 09:00,35
23-08-12 08:00,12
23-08-12 07:00,6
23-08-12 06:00,4
23-08-12 05:00,8
23-08-12 04:00,8
23-08-12 03:00,15
23-08-12 02:00,16
23-08-12 01:00,18
23-08-12 00:00,17
22-08-12 23:00,11
22-08-12 22:00,28
22-08-12 21:00,30
22-08-12 20:00,48
22-08-12 19:00,65
22-08-12 18:00,76
22-08-12 17:00,80
22-08-12 16:00,75
22-08-12 15:00,64
22-08-12 14:00,64
22-08-12 13:00,60
22-08-12 12:00,62
22-08-12 11:00,49
22-08-12 10:00,35
22-08-12 09:00,37
22-08-12 08:00,39
22-08-12 07:00,30
22-08-12 06:00,54
22-08-12 05:00,48
22-08-12 04:00,61
22-08-12 03:00,68
22-08-12 02:00,74
22-08-12 01:00,76
22-08-12 00:00,82
21-08-12 23:00,92
21-08-12 22:00,91
21-08-12 21:00,76
21-08-12 20:00,69
21-08-12 19:00,93
21-08-12 18:00,91
21-08-12 17:00,123
21-08-12 16:00,147
21-08-12 15:00,136
21-08-12 14:00,127
21-08-12 13:00,112
21-08-12 12:00,99
21-08-12 11:00,76
21-08-12 10:00,39
21-08-12 09:00,26
21-08-12 08:00,16
21-08-12 07:00,4
21-08-12 06:00,11
21-08-12 05:00,38
21-08-12 04:00,44
21-08-12 03:00,40
21-08-12 02:00,37
21-08-12 01:00,53
21-08-12 00:00,55
20-08-12 23:00,65
20-08-12 22:00,77
20-08-12 21:00,99
20-08-12 20:00,112
20-08-12 19:00,104
20-08-12 18:00,120
20-08-12 17:00,111
20-08-12 16:00,95
20-08-12 15:00,93
20-08-12 14:00,91
20-08-12 13:00,100
20-08-12 12:00,91
20-08-12 11:00,77
20-08-12 10:00,60
20-08-12 09:00,51
20-08-12 08:00,35
20-08-12 07:00,28
20-08-12 06:00,32
20-08-12 05:00,42
20-08-12 04:00,49
20-08-12 03:00,56
20-08-12 02:00,59
20-08-12 01:00,61
20-08-12 00:00,66
19-08-12 23:00,76
19-08-12 22:00,76
19-08-12 21:00,76
19-08-12 20:00,85
19-08-12 19:00,110
19-08-12 18:00,113
19-08-12 17:00,112
19-08-12 16:00,121
19-08-12 15:00,149
