Datum Zeit,Klingenthal PM10
,µg/m³
31-08-12,16
30-08-12,11
29-08-12,13
28-08-12,11
27-08-12,7
26-08-12,6
25-08-12,11
24-08-12,13
23-08-12,13
22-08-12,15
21-08-12,24
20-08-12,19
19-08-12,16
18-08-12,15
17-08-12,11
16-08-12,15
15-08-12,16
14-08-12,16
13-08-12,12
12-08-12,10
11-08-12,9
10-08-12,13
09-08-12,13
08-08-12,10
07-08-12,8
06-08-12,8
05-08-12,11
04-08-12,13
03-08-12,12
02-08-12,16
01-08-12,9

