Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-08-12,21
30-08-12,15
29-08-12,16
28-08-12,13
27-08-12,10
26-08-12,6
25-08-12,11
24-08-12,18
23-08-12,22
22-08-12,21
21-08-12,32
20-08-12,22
19-08-12,17
18-08-12,21
17-08-12,16
16-08-12,23
15-08-12,21
14-08-12,21
13-08-12,20
12-08-12,10
11-08-12,10
10-08-12,17
09-08-12,19
08-08-12,13
07-08-12,8
06-08-12,9
05-08-12,14
04-08-12,18
03-08-12,20
02-08-12,19
01-08-12,12

