Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-09-12 00:00,19
31-08-12 23:00,20
31-08-12 22:00,27
31-08-12 21:00,26
31-08-12 20:00,29
31-08-12 19:00,34
31-08-12 18:00,34
31-08-12 17:00,40
31-08-12 16:00,46
31-08-12 15:00,55
31-08-12 14:00,54
31-08-12 13:00,52
31-08-12 12:00,39
31-08-12 11:00,41
31-08-12 10:00,37
31-08-12 09:00,34
31-08-12 08:00,28
31-08-12 07:00,37
31-08-12 06:00,52
31-08-12 05:00,56
31-08-12 04:00,51
31-08-12 03:00,58
31-08-12 02:00,64
31-08-12 01:00,64
31-08-12 00:00,70
30-08-12 23:00,60
30-08-12 22:00,57
30-08-12 21:00,37
30-08-12 20:00,22
30-08-12 19:00,37
30-08-12 18:00,40
30-08-12 17:00,64
30-08-12 16:00,80
30-08-12 15:00,95
30-08-12 14:00,88
30-08-12 13:00,82
30-08-12 12:00,88
30-08-12 11:00,91
30-08-12 10:00,64
30-08-12 09:00,50
30-08-12 08:00,44
30-08-12 07:00,51
30-08-12 06:00,59
30-08-12 05:00,65
30-08-12 04:00,78
30-08-12 03:00,83
30-08-12 02:00,86
30-08-12 01:00,88
30-08-12 00:00,91
29-08-12 23:00,87
29-08-12 22:00,90
29-08-12 21:00,101
29-08-12 20:00,113
29-08-12 19:00,115
29-08-12 18:00,122
29-08-12 17:00,134
29-08-12 16:00,127
29-08-12 15:00,130
29-08-12 14:00,124
29-08-12 13:00,115
29-08-12 12:00,104
29-08-12 11:00,96
29-08-12 10:00,76
29-08-12 09:00,66
29-08-12 08:00,55
29-08-12 07:00,56
29-08-12 06:00,61
29-08-12 05:00,66
29-08-12 04:00,69
29-08-12 03:00,66
29-08-12 02:00,62
29-08-12 01:00,67
29-08-12 00:00,64
28-08-12 23:00,51
28-08-12 22:00,41
28-08-12 21:00,70
28-08-12 20:00,79
28-08-12 19:00,89
28-08-12 18:00,96
28-08-12 17:00,98
28-08-12 16:00,103
28-08-12 15:00,97
28-08-12 14:00,91
28-08-12 13:00,93
28-08-12 12:00,94
28-08-12 11:00,78
28-08-12 10:00,64
28-08-12 09:00,54
28-08-12 08:00,35
28-08-12 07:00,37
28-08-12 06:00,45
28-08-12 05:00,50
28-08-12 04:00,49
28-08-12 03:00,45
28-08-12 02:00,37
28-08-12 01:00,37
28-08-12 00:00,40
27-08-12 23:00,41
27-08-12 22:00,64
27-08-12 21:00,80
27-08-12 20:00,86
27-08-12 19:00,84
27-08-12 18:00,88
27-08-12 17:00,87
27-08-12 16:00,85
27-08-12 15:00,81
27-08-12 14:00,78
27-08-12 13:00,74
27-08-12 12:00,73
27-08-12 11:00,69
27-08-12 10:00,63
27-08-12 09:00,57
27-08-12 08:00,55
27-08-12 07:00,52
27-08-12 06:00,55
27-08-12 05:00,61
27-08-12 04:00,63
27-08-12 03:00,62
27-08-12 02:00,62
27-08-12 01:00,62
27-08-12 00:00,66
26-08-12 23:00,59
26-08-12 22:00,55
26-08-12 21:00,55
26-08-12 20:00,61
26-08-12 19:00,74
26-08-12 18:00,81
26-08-12 17:00,79
26-08-12 16:00,81
26-08-12 15:00,82
26-08-12 14:00,83
26-08-12 13:00,77
26-08-12 12:00,74
26-08-12 11:00,75
26-08-12 10:00,72
26-08-12 09:00,60
26-08-12 08:00,56
26-08-12 07:00,54
26-08-12 06:00,58
26-08-12 05:00,63
26-08-12 04:00,65
26-08-12 03:00,71
26-08-12 02:00,73
26-08-12 01:00,71
26-08-12 00:00,66
25-08-12 23:00,72
25-08-12 22:00,80
25-08-12 21:00,85
25-08-12 20:00,92
25-08-12 19:00,92
25-08-12 18:00,99
25-08-12 17:00,97
25-08-12 16:00,98
25-08-12 15:00,95
25-08-12 14:00,93
25-08-12 13:00,92
25-08-12 12:00,91
25-08-12 11:00,88
25-08-12 10:00,80
25-08-12 09:00,72
25-08-12 08:00,62
25-08-12 07:00,63
25-08-12 06:00,63
25-08-12 05:00,44
25-08-12 04:00,39
25-08-12 03:00,23
25-08-12 02:00,39
25-08-12 01:00,32
25-08-12 00:00,34
24-08-12 23:00,30
24-08-12 22:00,38
24-08-12 21:00,50
24-08-12 20:00,59
24-08-12 19:00,84
24-08-12 18:00,88
24-08-12 17:00,89
24-08-12 16:00,84
24-08-12 15:00,81
24-08-12 14:00,70
24-08-12 13:00,61
24-08-12 12:00,46
24-08-12 11:00,38
24-08-12 10:00,46
24-08-12 09:00,49
24-08-12 08:00,51
24-08-12 07:00,35
24-08-12 06:00,64
24-08-12 05:00,57
24-08-12 04:00,85
24-08-12 03:00,74
24-08-12 02:00,70
24-08-12 01:00,54
24-08-12 00:00,66
23-08-12 23:00,64
23-08-12 22:00,87
23-08-12 21:00,81
23-08-12 20:00,116
23-08-12 19:00,113
23-08-12 18:00,121
23-08-12 17:00,124
23-08-12 16:00,120
23-08-12 15:00,116
23-08-12 14:00,111
23-08-12 13:00,104
23-08-12 12:00,97
23-08-12 11:00,91
23-08-12 10:00,78
23-08-12 09:00,62
23-08-12 08:00,47
23-08-12 07:00,30
23-08-12 06:00,40
23-08-12 05:00,41
23-08-12 04:00,25
23-08-12 03:00,40
23-08-12 02:00,59
23-08-12 01:00,60
23-08-12 00:00,73
22-08-12 23:00,86
22-08-12 22:00,95
22-08-12 21:00,97
22-08-12 20:00,107
22-08-12 19:00,111
22-08-12 18:00,117
22-08-12 17:00,115
22-08-12 16:00,110
22-08-12 15:00,105
22-08-12 14:00,99
22-08-12 13:00,93
22-08-12 12:00,84
22-08-12 11:00,74
22-08-12 10:00,86
22-08-12 09:00,77
22-08-12 08:00,74
22-08-12 07:00,86
22-08-12 06:00,76
22-08-12 05:00,65
22-08-12 04:00,68
22-08-12 03:00,73
22-08-12 02:00,77
22-08-12 01:00,80
22-08-12 00:00,84
21-08-12 23:00,90
21-08-12 22:00,89
21-08-12 21:00,86
21-08-12 20:00,92
21-08-12 19:00,114
21-08-12 18:00,126
21-08-12 17:00,146
21-08-12 16:00,147
21-08-12 15:00,145
21-08-12 14:00,159
21-08-12 13:00,157
21-08-12 12:00,144
21-08-12 11:00,106
21-08-12 10:00,73
21-08-12 09:00,68
21-08-12 08:00,62
21-08-12 07:00,65
21-08-12 06:00,61
21-08-12 05:00,81
21-08-12 04:00,84
21-08-12 03:00,90
21-08-12 02:00,93
21-08-12 01:00,68
21-08-12 00:00,79
20-08-12 23:00,82
20-08-12 22:00,101
20-08-12 21:00,115
20-08-12 20:00,136
20-08-12 19:00,154
20-08-12 18:00,154
20-08-12 17:00,150
20-08-12 16:00,141
20-08-12 15:00,142
20-08-12 14:00,146
20-08-12 13:00,140
20-08-12 12:00,134
20-08-12 11:00,105
20-08-12 10:00,80
20-08-12 09:00,57
20-08-12 08:00,44
20-08-12 07:00,49
20-08-12 06:00,55
20-08-12 05:00,65
20-08-12 04:00,74
20-08-12 03:00,74
20-08-12 02:00,76
20-08-12 01:00,81
20-08-12 00:00,86
19-08-12 23:00,98
19-08-12 22:00,107
19-08-12 21:00,112
19-08-12 20:00,120
19-08-12 19:00,124
19-08-12 18:00,134
19-08-12 17:00,144
19-08-12 16:00,155
19-08-12 15:00,154
19-08-12 14:00,148
19-08-12 13:00,143
19-08-12 12:00,137
19-08-12 11:00,117
19-08-12 10:00,102
19-08-12 09:00,89
19-08-12 08:00,79
19-08-12 07:00,82
19-08-12 06:00,81
19-08-12 05:00,83
19-08-12 04:00,86
19-08-12 03:00,82
19-08-12 02:00,78
19-08-12 01:00,77
19-08-12 00:00,78
18-08-12 23:00,86
18-08-12 22:00,93
18-08-12 21:00,108
18-08-12 20:00,117
18-08-12 19:00,128
18-08-12 18:00,124
18-08-12 17:00,116
18-08-12 16:00,116
18-08-12 15:00,120
18-08-12 14:00,123
18-08-12 13:00,117
18-08-12 12:00,110
18-08-12 11:00,97
18-08-12 10:00,82
18-08-12 09:00,64
18-08-12 08:00,41
18-08-12 07:00,39
18-08-12 06:00,41
18-08-12 05:00,41
18-08-12 04:00,43
18-08-12 03:00,43
18-08-12 02:00,45
18-08-12 01:00,45
18-08-12 00:00,49
17-08-12 23:00,61
17-08-12 22:00,68
17-08-12 21:00,63
17-08-12 20:00,78
17-08-12 19:00,87
17-08-12 18:00,99
17-08-12 17:00,99
17-08-12 16:00,94
17-08-12 15:00,93
17-08-12 14:00,92
17-08-12 13:00,86
17-08-12 12:00,77
17-08-12 11:00,72
17-08-12 10:00,54
17-08-12 09:00,32
17-08-12 08:00,28
17-08-12 07:00,30
17-08-12 06:00,32
17-08-12 05:00,39
17-08-12 04:00,43
17-08-12 03:00,42
17-08-12 02:00,38
17-08-12 01:00,35
17-08-12 00:00,34
16-08-12 23:00,37
16-08-12 22:00,44
16-08-12 21:00,53
16-08-12 20:00,61
16-08-12 19:00,61
16-08-12 18:00,59
16-08-12 17:00,56
16-08-12 16:00,49
16-08-12 15:00,40
16-08-12 14:00,36
16-08-12 13:00,40
16-08-12 12:00,43
16-08-12 11:00,54
16-08-12 10:00,46
16-08-12 09:00,38
16-08-12 08:00,27
16-08-12 07:00,32
16-08-12 06:00,39
16-08-12 05:00,41
16-08-12 04:00,33
16-08-12 03:00,55
16-08-12 02:00,60
16-08-12 01:00,53
16-08-12 00:00,59
15-08-12 23:00,63
15-08-12 22:00,43
15-08-12 21:00,53
15-08-12 20:00,60
15-08-12 19:00,87
15-08-12 18:00,103
15-08-12 17:00,103
15-08-12 16:00,99
15-08-12 15:00,101
15-08-12 14:00,99
15-08-12 13:00,93
15-08-12 12:00,87
15-08-12 11:00,78
15-08-12 10:00,51
15-08-12 09:00,33
15-08-12 08:00,31
15-08-12 07:00,23
15-08-12 06:00,27
15-08-12 05:00,35
15-08-12 04:00,30
15-08-12 03:00,31
15-08-12 02:00,39
15-08-12 01:00,49
15-08-12 00:00,56
14-08-12 23:00,64
14-08-12 22:00,71
14-08-12 21:00,80
14-08-12 20:00,87
14-08-12 19:00,99
14-08-12 18:00,104
14-08-12 17:00,104
14-08-12 16:00,102
14-08-12 15:00,98
14-08-12 14:00,90
14-08-12 13:00,91
14-08-12 12:00,87
14-08-12 11:00,80
14-08-12 10:00,69
14-08-12 09:00,41
14-08-12 08:00,34
14-08-12 07:00,37
14-08-12 06:00,33
14-08-12 05:00,34
14-08-12 04:00,40
14-08-12 03:00,41
14-08-12 02:00,40
14-08-12 01:00,50
14-08-12 00:00,60
13-08-12 23:00,65
13-08-12 22:00,55
13-08-12 21:00,41
13-08-12 20:00,62
13-08-12 19:00,75
13-08-12 18:00,88
13-08-12 17:00,93
13-08-12 16:00,93
13-08-12 15:00,92
13-08-12 14:00,89
13-08-12 13:00,85
13-08-12 12:00,81
13-08-12 11:00,78
13-08-12 10:00,61
13-08-12 09:00,45
13-08-12 08:00,37
13-08-12 07:00,20
13-08-12 06:00,25
13-08-12 05:00,28
13-08-12 04:00,34
13-08-12 03:00,31
13-08-12 02:00,43
13-08-12 01:00,54
13-08-12 00:00,55
12-08-12 23:00,49
12-08-12 22:00,47
12-08-12 21:00,44
12-08-12 20:00,59
12-08-12 19:00,70
12-08-12 18:00,77
12-08-12 17:00,82
12-08-12 16:00,81
12-08-12 15:00,81
12-08-12 14:00,80
12-08-12 13:00,78
12-08-12 12:00,78
12-08-12 11:00,71
12-08-12 10:00,67
12-08-12 09:00,49
12-08-12 08:00,37
12-08-12 07:00,20
12-08-12 06:00,6
12-08-12 05:00,40
12-08-12 04:00,50
12-08-12 03:00,56
12-08-12 02:00,64
12-08-12 01:00,64
12-08-12 00:00,70
11-08-12 23:00,75
11-08-12 22:00,74
11-08-12 21:00,74
11-08-12 20:00,70
11-08-12 19:00,71
11-08-12 18:00,71
11-08-12 17:00,74
11-08-12 16:00,77
11-08-12 15:00,80
11-08-12 14:00,78
11-08-12 13:00,75
11-08-12 12:00,71
11-08-12 11:00,64
11-08-12 10:00,61
11-08-12 09:00,58
11-08-12 08:00,53
11-08-12 07:00,54
11-08-12 06:00,58
11-08-12 05:00,60
11-08-12 04:00,59
11-08-12 03:00,57
11-08-12 02:00,58
11-08-12 01:00,59
11-08-12 00:00,61
10-08-12 23:00,58
10-08-12 22:00,61
10-08-12 21:00,65
10-08-12 20:00,70
10-08-12 19:00,71
10-08-12 18:00,73
10-08-12 17:00,77
10-08-12 16:00,78
10-08-12 15:00,74
10-08-12 14:00,73
10-08-12 13:00,71
10-08-12 12:00,69
10-08-12 11:00,61
10-08-12 10:00,54
10-08-12 09:00,47
10-08-12 08:00,42
10-08-12 07:00,44
10-08-12 06:00,46
10-08-12 05:00,47
10-08-12 04:00,49
10-08-12 03:00,53
10-08-12 02:00,60
10-08-12 01:00,63
10-08-12 00:00,63
09-08-12 23:00,58
09-08-12 22:00,67
09-08-12 21:00,70
09-08-12 20:00,68
09-08-12 19:00,72
09-08-12 18:00,73
09-08-12 17:00,82
09-08-12 16:00,92
09-08-12 15:00,92
09-08-12 14:00,85
09-08-12 13:00,82
09-08-12 12:00,76
09-08-12 11:00,71
