Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-08-12,32
30-08-12,22
29-08-12,26
28-08-12,22
27-08-12,17
26-08-12,9
25-08-12,18
24-08-12,29
23-08-12,29
22-08-12,27
21-08-12,39
20-08-12,28
19-08-12,28
18-08-12,26
17-08-12,31
16-08-12,30
15-08-12,25
14-08-12,21
13-08-12,19
12-08-12,12
11-08-12,13
10-08-12,17
09-08-12,21
08-08-12,18
07-08-12,16
06-08-12,22
05-08-12,24
04-08-12,24
03-08-12,29
02-08-12,25
01-08-12,20

