Datum Zeit,Carlsfeld PM10
,µg/m³
31-08-12,15
30-08-12,8
29-08-12,11
28-08-12,9
27-08-12,5
26-08-12,6
25-08-12,9
24-08-12,13
23-08-12,12
22-08-12,15
21-08-12,
20-08-12,
19-08-12,
18-08-12,16
17-08-12,11
16-08-12,13
15-08-12,13
14-08-12,13
13-08-12,11
12-08-12,11
11-08-12,8
10-08-12,12
09-08-12,12
08-08-12,10
07-08-12,7
06-08-12,4
05-08-12,8
04-08-12,10
03-08-12,10
02-08-12,13
01-08-12,7

