Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-08-12,42
30-08-12,31
29-08-12,35
28-08-12,47
27-08-12,22
26-08-12,10
25-08-12,19
24-08-12,35
23-08-12,37
22-08-12,37
21-08-12,33
20-08-12,61
19-08-12,25
18-08-12,25
17-08-12,36
16-08-12,33
15-08-12,20
14-08-12,20
13-08-12,18
12-08-12,16
11-08-12,13
10-08-12,21
09-08-12,26
08-08-12,27
07-08-12,28
06-08-12,25
05-08-12,24
04-08-12,29
03-08-12,28
02-08-12,42
01-08-12,32

