Datum Zeit,Plauen-Sued PM10
,µg/m³
31-08-12,19
30-08-12,13
29-08-12,15
28-08-12,12
27-08-12,8
26-08-12,6
25-08-12,11
24-08-12,14
23-08-12,15
22-08-12,17
21-08-12,27
20-08-12,23
19-08-12,15
18-08-12,15
17-08-12,16
16-08-12,19
15-08-12,19
14-08-12,19
13-08-12,14
12-08-12,12
11-08-12,12
10-08-12,14
09-08-12,17
08-08-12,11
07-08-12,7
06-08-12,9
05-08-12,11
04-08-12,15
03-08-12,13
02-08-12,17
01-08-12,11

