Datum Zeit,Goerlitz PM10
,µg/m³
31-08-12,15
30-08-12,24
29-08-12,20
28-08-12,22
27-08-12,16
26-08-12,11
25-08-12,17
24-08-12,23
23-08-12,26
22-08-12,24
21-08-12,29
20-08-12,26
19-08-12,27
18-08-12,30
17-08-12,28
16-08-12,27
15-08-12,19
14-08-12,21
13-08-12,15
12-08-12,12
11-08-12,11
10-08-12,18
09-08-12,17
08-08-12,17
07-08-12,14
06-08-12,19
05-08-12,22
04-08-12,24
03-08-12,29
02-08-12,27
01-08-12,21

