Datum Zeit,Dresden-Nord PM10
,µg/m³
31-08-12,28
30-08-12,20
29-08-12,24
28-08-12,21
27-08-12,17
26-08-12,13
25-08-12,19
24-08-12,27
23-08-12,25
22-08-12,27
21-08-12,34
20-08-12,31
19-08-12,29
18-08-12,22
17-08-12,25
16-08-12,28
15-08-12,20
14-08-12,18
13-08-12,15
12-08-12,14
11-08-12,11
10-08-12,16
09-08-12,18
08-08-12,19
07-08-12,15
06-08-12,20
05-08-12,20
04-08-12,22
03-08-12,22
02-08-12,26
01-08-12,16

