Datum Zeit,Carlsfeld PM10
,µg/m³
31-07-10,6
30-07-10,6
29-07-10,8
28-07-10,9
27-07-10,9
26-07-10,9
25-07-10,7
24-07-10,8
23-07-10,5
22-07-10,15
21-07-10,15
20-07-10,13
19-07-10,10
18-07-10,11
17-07-10,9
16-07-10,13
15-07-10,8
14-07-10,12
13-07-10,9
12-07-10,12
11-07-10,11
10-07-10,13
09-07-10,11
08-07-10,13
07-07-10,13
06-07-10,10
05-07-10,13
04-07-10,18
03-07-10,18
02-07-10,17
01-07-10,16

