Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-07-10,29
30-07-10,25
29-07-10,23
28-07-10,26
27-07-10,29
26-07-10,22
25-07-10,13
24-07-10,17
23-07-10,18
22-07-10,40
21-07-10,36
20-07-10,24
19-07-10,26
18-07-10,15
17-07-10,23
16-07-10,30
15-07-10,31
14-07-10,29
13-07-10,31
12-07-10,24
11-07-10,21
10-07-10,28
09-07-10,33
08-07-10,27
07-07-10,22
06-07-10,26
05-07-10,30
04-07-10,28
03-07-10,27
02-07-10,34
01-07-10,29

