Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-07-10,16
30-07-10,14
29-07-10,11
28-07-10,15
27-07-10,17
26-07-10,11
25-07-10,8
24-07-10,12
23-07-10,9
22-07-10,27
21-07-10,24
20-07-10,17
19-07-10,12
18-07-10,10
17-07-10,15
16-07-10,20
15-07-10,18
14-07-10,20
13-07-10,17
12-07-10,18
11-07-10,17
10-07-10,20
09-07-10,23
08-07-10,16
07-07-10,12
06-07-10,14
05-07-10,16
04-07-10,20
03-07-10,20
02-07-10,23
01-07-10,18

