Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-07-10,18
30-07-10,12
29-07-10,13
28-07-10,16
27-07-10,17
26-07-10,13
25-07-10,7
24-07-10,14
23-07-10,9
22-07-10,29
21-07-10,22
20-07-10,17
19-07-10,12
18-07-10,10
17-07-10,17
16-07-10,21
15-07-10,19
14-07-10,20
13-07-10,16
12-07-10,18
11-07-10,18
10-07-10,23
09-07-10,22
08-07-10,16
07-07-10,11
06-07-10,14
05-07-10,18
04-07-10,23
03-07-10,20
02-07-10,22
01-07-10,20

