Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-07-10,16
30-07-10,18
29-07-10,21
28-07-10,20
27-07-10,38
26-07-10,21
25-07-10,12
24-07-10,15
23-07-10,21
22-07-10,34
21-07-10,24
20-07-10,31
19-07-10,24
18-07-10,15
17-07-10,16
16-07-10,25
15-07-10,21
14-07-10,32
13-07-10,24
12-07-10,
11-07-10,
10-07-10,
09-07-10,
08-07-10,24
07-07-10,20
06-07-10,17
05-07-10,
04-07-10,
03-07-10,27
02-07-10,34
01-07-10,31

